index	original	translation	scores	mean	z_scores	z_mean
65	In the Netherlands using EFTPOS is known as pinnen (pinning), a term derived from the use of a personal identification number (PIN).	नीदरलैंड में एफ्टपोस (EFTPOS) का उपयोग पिनेन (पिनिंग) के रूप में जाना जाता है, जो एक व्यक्तिगत पहचान संख्या (पिन) के उपयोग से व्युत्पन्न एक शब्द है।	[90, 90, 89, 84]	88.25	[0.12609030444560904, 0.2069211629237486, 1.6680384298348183, 0.8982050017067168]	0.7248137247277232
66	Humanistic psychologists argue that even if a posited cabal behind an alleged conspiracy is almost always perceived as hostile, there often remains an element of reassurance for theorists.	मानवतावादी मनोवैज्ञानिकों का तर्क है कि भले ही किसी कथित षड्यंत्र के पीछे किसी संभावित गुट को हमेशा शत्रुतापूर्ण माना जाता है, लेकिन अक्सर सिद्धांतकारों के लिए आश्वासन का एक तत्व बना रहता है।	[95, 95, 78, 87]	88.75	[0.539888771918306, 0.6254510232064127, 0.5300912601311706, 1.1794968329498727]	0.7187319720514405
67	El Taref is the capital city.	एल तारेफ इसकी राजधानी है।	[65, 50, 77, 86]	69.5	[-1.9429020329178759, -3.1413177193375637, 0.426641517430839, 1.085732889202154]	-0.8929613364056117
68	A small combinatorial design The example is a small combinatorial design, more specifically the binary to Gray code converter: You can create an instance and convert to Verilog and VHDL as follows: The generated Verilog code looks as follows: The generated VHDL code looks as follows:	उदाहरण के लिए, बाइनरी से ग्रे कोड कन्वर्टर: आप एक उदाहरण बना सकते हैं और Verilog और VHDL में इस प्रकार परिवर्तित कर सकते हैंः उत्पन्न Verilog कोड इस प्रकार दिखता हैः उत्पन्न VHDL कोड इस प्रकार दिखता हैः	[75, 70, 67, 67]	69.75	[-1.115305097972482, -1.4671982782069075, -0.607855909572477, -0.6957820420045002]	-0.9715353319390916
69	Narwana's NavDeep stadium was named in honor of players Naveen and Deepak, who died in a train accident while returning from a sport meet.	नरवाना के नवदीप स्टेडियम का नाम एक खेल प्रतियोगिता से लौटते समय ट्रेन दुर्घटना में मारे गए खिलाड़ियों नवीन और दीपक के सम्मान में रखा गया था।	[95, 95, 65, 86]	85.25	[0.539888771918306, 0.6254510232064127, -0.8147553949731403, 1.085732889202154]	0.3590793223384331
70	"Many of Jackson's supporters and friends spoke out about the video, including Stevie Wonder, who called the video ""kicking a man while he's down"" and ""bullshit"", and Steve Harvey, who declared, ""Eminem has lost his ghetto pass."	"""जैक्सन के कई समर्थकों और दोस्तों ने वीडियो के बारे में बात की, जिसमें स्टीवी वंडर भी शामिल थे, जिन्होंने वीडियो को"" ""एक आदमी को लात मारी जबकि वह नीचे है"" ""और"" ""बकवास"" ""और स्टीव हार्वे, जिन्होंने घोषणा की,"" ""एमिनेम ने अपना घेटो पास खो दिया है।"""	[70, 75, 67, 65]	69.25	[-1.529103565445179, -1.0486684179242434, -0.607855909572477, -0.8833099294999376]	-1.017234455610459
71	FIFA (/ˈfiːfə/ French: Fédération Internationale de Football Association, English: International Federation of Association Football, Spanish: Federación Internacional de Fútbol Asociado; German: Internationaler Verband des Association Fußball) is a non-profit organization which describes itself as an international governing body of association football, fútsal and beach soccer.	फीफा (अंग्रेज़ीः International Federation of Association Football, स्पेनीः Federación Internación Internacional de Fomiline tbol Asociado, जर्मनः Internationaler Verband des Association Fuewsocial ball) एक गैर-लाभकारी संगठन है जो फुटबॉल, फुटबॉल और बीच सॉकर के अंतर्राष्ट्रीय शासी निकाय के रूप में अपना वर्णन करता है।	[40, 60, 56, 56]	53.0	[-4.011894370281361, -2.3042579987722354, -1.7458030792761248, -1.7271854232294053]	-2.4472852178897817
72	Sylhet Division is the northeastern division of Bangladesh.	सिलहट डिवीजन बांग्लादेश का एक डिवीजन है।	[60, 45, 51, 53]	52.25	[-2.356700500390573, -3.5598475796202274, -2.263051792777783, -2.0084772544725613]	-2.547019281815286
73	When this cannot be used, two alternatives are available—the price charged by the exporter in another country, or a calculation based on the combination of the exporter's production costs, other expenses and normal profit margins.	जब इसका उपयोग नहीं किया जा सकता है, तो दो विकल्प उपलब्ध होते हैं-दूसरे देश में निर्यातक द्वारा लिया गया मूल्य, या निर्यातक की उत्पादन लागत, अन्य खर्च और सामान्य लाभ मार्जिन के संयोजन के आधार पर गणना।	[95, 95, 69, 69]	82.0	[0.539888771918306, 0.6254510232064127, -0.4009564241718138, -0.508254154509063]	0.0640323041109604
74	"Here he does the opposite""."	यहां वह उल्टा करता है।	[80, 95, 89, 75]	84.75	[-0.7015066304997849, 0.6254510232064127, 1.6680384298348183, 0.05432950797724894]	0.4115780826296737
75	Runji Gautampura is a town and a nagar panchayat in Indore district in the Indian state of Madhya Pradesh.	रूंजी गौतमपुरा (Runji Gautampura) भारत के मध्य प्रदेश राज्य के इंदौर ज़िले में स्थित एक नगर है।	[50, 50, 78, 78]	64.0	[-3.1842974353359668, -3.1413177193375637, 0.5300912601311706, 0.3356213392204049]	-1.3649756388304886
76	She hypothesized that gene regulation could explain how complex multicellular organisms made of cells with identical genomes have cells of different function.	उन्होंने अनुमान लगाया कि जीन विनियमन यह व्याख्या कर सकता है कि समान जीनोम वाली कोशिकाओं से बने जटिल बहुकोशिकीय जीवों में विभिन्न कार्य वाली कोशिकाएं होती हैं।	[90, 90, 75, 65]	80.0	[0.12609030444560904, 0.2069211629237486, 0.2197420320301758, -0.8833099294999376]	-0.082639107525101
77	Because of this, up and down quarks are generally stable and the most common in the universe, whereas strange, charm, bottom, and top quarks can only be produced in high energy collisions (such as those involving cosmic rays and in particle accelerators).	इसके कारण, अप और डाउन क्वार्क आम तौर पर स्थिर होते हैं और ब्रह्मांड में सबसे आम हैं, जबकि स्ट्रेंज, चार्म, बॉटम और टॉप क्वार्क केवल उच्च ऊर्जा टक्करों में उत्पादित किए जा सकते हैं (जैसे कि वे जिनमें कॉस्मिक रे और पार्टिकल एक्सेलेरेटर शामिल हैं)।	[95, 95, 68, 74]	83.0	[0.539888771918306, 0.6254510232064127, -0.5044061668721455, -0.039434435770469706]	0.1553747981205258
78	"Other types of slang include SMS language used on mobile phones, and ""chatspeak"", (e.g., ""LOL"", an acronym meaning ""laughing out loud"" or ""laugh out loud"" or ROFL, ""rolling on the floor laughing""), which are widely used in instant messaging on the Internet."	अन्य प्रकार की बोलचाल में मोबाइल फोन पर इस्तेमाल की जाने वाली एसएमएस भाषा और चैटस्पीक (उदाहरण के लिए, LOL, एक संक्षिप्त नाम जिसका अर्थ है जोर से हंसना या जोर से हंसना या ROFL, जमीन पर हंसना) शामिल हैं, जो इंटरनेट पर त्वरित संदेश में व्यापक रूप से उपयोग किए जाते हैं।	[75, 85, 66, 87]	78.25	[-1.115305097972482, -0.2116086973589154, -0.7113056522728086, 1.1794968329498727]	-0.2146806536635833
79	He has done many roles in various Hindi television shows and some Bollywood films as well.	उन्होंने कई हिंदी टेलीविजन शो और कुछ बॉलीवुड फिल्मों में भी काम किया है।	[95, 95, 78, 76]	86.0	[0.539888771918306, 0.6254510232064127, 0.5300912601311706, 0.1480934517249676]	0.4608811267452142
80	Outside of the major spiral arms is the Monoceros Ring (or Outer Ring), a ring of gas and stars torn from other galaxies billions of years ago.	प्रमुख सर्पिल भुजाओं के बाहर मोनोसेरोस रिंग (या बाहरी रिंग) है, जो अरबों साल पहले अन्य आकाशगंगाओं से फाड़े हुए गैस और तारों का एक रिंग है।	[90, 90, 69, 79]	82.0	[0.12609030444560904, 0.2069211629237486, -0.4009564241718138, 0.4293852829681235]	0.0903600815414168
81	Additional treatment with corticosteroids (usually dexamethasone) has shown some benefits, such as a reduction of hearing loss, and better short term neurological outcomes in adolescents and adults from high-income countries with low rates of HIV.	कॉर्टिकोस्टेरॉयड (आमतौर पर डेक्सामेथासोन) के साथ अतिरिक्त उपचार ने कुछ लाभ दिखाए हैं, जैसे कि श्रवण हानि में कमी, और एचआईवी की कम दर वाले उच्च आय वाले देशों के किशोरों और वयस्कों में बेहतर अल्पकालिक न्यूरोलॉजिकल परिणाम।	[85, 85, 77, 78]	81.25	[-0.28770816302708796, -0.2116086973589154, 0.426641517430839, 0.3356213392204049]	0.0657364990663101
82	Pepper Islet', Swedish: Pepparholm), is a small artificial island in the Danish part of the Øresund strait, created as part of the Øresund Bridge connecting Denmark with Sweden.	पेप्परहोम (स्वीडिशः Peparholm) डेनमार्क को स्वीडन से जोड़ने वाले ओरेसंड पुल के हिस्से के रूप में बनाया गया एक छोटा कृत्रिम द्वीप है।	[90, 90, 69, 69]	79.5	[0.12609030444560904, 0.2069211629237486, -0.4009564241718138, -0.508254154509063]	-0.1440497778278798
83	Dildarnagar is a town and a nagar panchayat in Kamsaar of Ghazipur district in Uttar Pradesh, India.	दिलदारनगर (Dildarnagar) भारत के उत्तर प्रदेश राज्य के गाज़ीपुर ज़िले में स्थित एक नगर है।	[45, 45, 75, 78]	60.75	[-3.5980959028086636, -3.5598475796202274, 0.2197420320301758, 0.3356213392204049]	-1.6506450277945774
84	The black mamba is a long, slender, cylindrical snake.	काला माम्बा एक लंबा, पतला, बेलनाकार सांप है।	[95, 95, 78, 76]	86.0	[0.539888771918306, 0.6254510232064127, 0.5300912601311706, 0.1480934517249676]	0.4608811267452142
85	Vidya accidentally shoots Sridhar dead during a scuffle, which upsets Khan, who had wanted him alive.	विद्या गलती से एक हाथापाई के दौरान श्रीधर को गोली मार देती है, जिससे खान परेशान हो जाता है, जो उसे जीवित चाहता था।	[95, 95, 84, 87]	90.25	[0.539888771918306, 0.6254510232064127, 1.1507897163331602, 1.1794968329498727]	0.8739065861019379
86	At first he lodged with Al-Mundhir ibn Muhammad.	सबसे पहले उन्होंने अल-मुंधिर इब्न मुहम्मद के साथ निवास किया।	[100, 85, 89, 72]	86.5	[0.953687239391003, -0.2116086973589154, 1.6680384298348183, -0.226962323265907]	0.5457886621502498
87	"The scientific career of Prof. Radhakrishnan exemplifies the spirit of this statement."""	राधाकृष्णन का वैज्ञानिक जीवन इस कथन की भावना का उदाहरण है।	[90, 90, 78, 76]	83.5	[0.12609030444560904, 0.2069211629237486, 0.5300912601311706, 0.1480934517249676]	0.2527990448063739
88	Vimal is a Robinhood like character, who is constantly on the run from the law due to circumstances out of his control.	विमल एक रॉबिनहुड जैसा चरित्र है, जो लगातार अपने नियंत्रण से बाहर परिस्थितियों के कारण कानून से भाग रहा है।	[90, 90, 66, 90]	84.0	[0.12609030444560904, 0.2069211629237486, -0.7113056522728086, 1.4607886641930286]	0.2706236198223943
89	Longtime Miller collaborator Hugh Keays-Byrne had been cast in an unnamed role, rumored to be Martian Manhunter.	लंबे समय तक मिलर के सहयोगी रहे ह्यूग कीज-बायर्न को एक अनाम भूमिका में रखा गया था, जिसके बारे में अफवाह थी कि वह मंगल ग्रह के मैनहंटर थे।	[20, 60, 79, 46]	51.25	[-5.6670882401721485, -2.3042579987722354, 0.6335410028315023, -2.6648248607065916]	-2.5006575242048683
90	Khalor is a census town in Bagnan I CD Block of Uluberia subdivision in Howrah district in the Indian state of West Bengal.	खलोर (Khalor) भारत के पश्चिम बंगाल राज्य के हावड़ा ज़िले में स्थित एक शहर है।	[55, 45, 53, 56]	52.25	[-2.77049896786327, -3.5598475796202274, -2.0561523073771197, -1.7271854232294053]	-2.528421069522506
91	Baffin Island (Inuktitut: ᕿᑭᖅᑖᓗᒃ, Qikiqtaaluk IPA: [qikiqtaːluk], French: Île de Baffin, Terre de Baffin, formerly Baffin Land), in the Canadian territory of Nunavut, is the largest island in Canada and the fifth-largest island in the world.	बाफिन द्वीप (Baffin Island) कनाडा के नूनावुत क्षेत्र में स्थित एक द्वीप है।	[40, 50, 35, 35]	40.0	[-4.011894370281361, -3.1413177193375637, -3.9182476759830887, -3.696228241931497]	-3.6919220018833774
92	Parliamentary privilege is a legal immunity enjoyed by members of certain legislatures, in which legislators are granted protection against civil or criminal liability for actions done or statements made in the course of their legislative duties.	संसदीय विशेषाधिकार कुछ विधायिकाओं के सदस्यों को प्राप्त एक कानूनी छूट है, जिसमें विधायकों को उनके विधायी कर्तव्यों के दौरान की गई कार्रवाइयों या बयानों के लिए सिविल या आपराधिक दायित्व के खिलाफ सुरक्षा प्रदान की जाती है।	[95, 95, 81, 76]	86.75	[0.539888771918306, 0.6254510232064127, 0.8404404882321654, 0.1480934517249676]	0.5384684337704629
93	On the back of his performance, he broke into the top five of the ICC rankings for Test bowlers for the first time in his career.	अपने प्रदर्शन के दम पर, उन्होंने अपने करियर में पहली बार टेस्ट गेंदबाजों के लिए आईसीसी रैंकिंग में शीर्ष पांच में जगह बनाई।	[95, 95, 78, 78]	86.5	[0.539888771918306, 0.6254510232064127, 0.5300912601311706, 0.3356213392204049]	0.5077630986190735
94	Each antenna transmits a narrow beam.	प्रत्येक एंटीना एक संकीर्ण बीम को प्रसारित करता है।	[100, 95, 80, 79]	88.5	[0.953687239391003, 0.6254510232064127, 0.7369907455318339, 0.4293852829681235]	0.6863785727743432
95	Sikandar is upset by this and becomes a heavy drinker.	सिकंदर इससे परेशान हो जाता है और शराब पीने लगता है।	[80, 95, 89, 80]	86.0	[-0.7015066304997849, 0.6254510232064127, 1.6680384298348183, 0.5231492267158422]	0.528783012314322
96	He was the youngest recipient of the Bharat Nirman Award in New Delhi.	वे नई दिल्ली में भारत निर्माण पुरस्कार के सबसे कम उम्र के प्राप्तकर्ता थे।	[95, 95, 80, 83]	88.25	[0.539888771918306, 0.6254510232064127, 0.7369907455318339, 0.8044410579589981]	0.6766928996538877
97	Other parameters often measured in environmental chemistry are radiochemicals.	पर्यावरण रसायन विज्ञान में अक्सर मापे जाने वाले अन्य पैरामीटर रेडियोकेमिकल हैं।	[90, 95, 69, 75]	82.25	[0.12609030444560904, 0.6254510232064127, -0.4009564241718138, 0.05432950797724894]	0.1012286028643642
98	He started his writing career as a story writer, but eventually gained acclaim as a humourist.	उन्होंने एक कहानी लेखक के रूप में अपना लेखन कैरियर शुरू किया, लेकिन अंततः एक हास्य कलाकार के रूप में प्रशंसा प्राप्त की।	[95, 95, 78, 78]	86.5	[0.539888771918306, 0.6254510232064127, 0.5300912601311706, 0.3356213392204049]	0.5077630986190735
99	The seat of the organization is in Geneva, Switzerland.	इस संगठन का मुख्यालय जिनेवा, स्विट्जरलैंड में है।	[85, 90, 89, 86]	87.5	[-0.28770816302708796, 0.2069211629237486, 1.6680384298348183, 1.085732889202154]	0.6682460797334082
