index	original	translation	scores	mean	z_scores	z_mean
74	But we will not stop.	પરંતુ અમે અટકવાના નથી.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
75	He had breathing difficulty.	તેમને શ્વાસ લેવામાં તકલીફ પડતી હતી.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
76	Desai had suffered a bus accident in Rajkot in 1994 and suffered severe injuries on his spinal cord.	દેસાઈને 1994માં રાજકોટમાં એક બસ અકસ્માતમાં ગંભીર ઈજા થઈ હતી અને તેમને કરોડરજ્જુમાં ગંભીર ઈજા થઈ હતી.	[70, 85, 100]	85.0	[-0.6564203729861059, 0.08037697409857304, 0.6070119356946091]	0.0103228456023587
77	“Classone officers of Banaskantha district administration are conducting an inquiry into dummy job cards.	બનાસકાંઠા જિલ્લા વહીવટીતંત્રના વર્ગના અધિકારીઓ ડમી જોબ કાર્ડ અંગે તપાસ કરી રહ્યા છે.	[60, 70, 100]	76.66666666666667	[-1.2755847414039823, -0.6956765689221313, 0.6070119356946091]	-0.4547497915438347
78	He would leave for Delhi at 6.45pm.	તેઓ સાંજે 6.45 વાગ્યે દિલ્હી જવા રવાના થશે.	[90, 100, 100]	96.66666666666669	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
79	Three people were killed and six others were grievously injured.	જેમાં ત્રણ લોકોના મોત થયા હતા અને છ લોકો ગંભીર રીતે ઘાયલ થયા હતા.	[90, 100, 100]	96.66666666666669	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
80	The function was attended by VP Hamid Ansari, PM Modi, former PMs Manmohan Singh and H D Deve Gowda, LS Speaker Sumitra Mahajan, Congress chief Sonia Gandhi, Congress VP Rahul Gandhi, Union ministers and MPs.	આ કાર્યક્રમમાં ઉપરાષ્ટ્રપતિ હામિદ અંસારી, પ્રધાનમંત્રી નરેન્દ્ર મોદી, પૂર્વ પ્રધાનમંત્રી મનમોહન સિંહ, એચડી દેવગૌડા, લોકસભા અધ્યક્ષ સુમિત્રા મહાજન, કોંગ્રેસ અધ્યક્ષ સોનિયા ગાંધી, કોંગ્રેસ ઉપાધ્યક્ષ રાહુલ ગાંધી, કેન્દ્રીય મંત્રીઓ અને સાંસદો હાજર રહ્યા હતા.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
81	this seems highly impossible for Kapil as Sunil Grover, Chandan Prabhakar, Ali Asgar and Sugandha Mishra are not in any mood to return.	કપિલ માટે આ અશક્ય લાગે છે કારણ કે સુનીલ ગ્રોવર, ચંદન પ્રભાકર, અલી અસગર અને સુગંધા મિશ્રા પાછા ફરવાના મૂડમાં નથી.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
82	” Ashish Bhatia, state DGP, said that they will verify the figures and check the criteria.	રાજ્યના ડીજીપી આશિષ ભાટિયાએ જણાવ્યું હતું કે, તેઓ આંકડા ચકાસશે અને માપદંડોની ચકાસણી કરશે.	[90, 90, 100]	93.33333333333331	[0.5819083638496467, 0.3390614884388078, 0.6070119356946091]	0.5093272626610212
83	The deceased included two Kenya-based NRIs — Ketan Haria (55) and his wife Kundan (54).	મૃતકોમાં કેન્યાના બે એનઆરઆઈ કેતન હરિયા (55) અને તેમની પત્ની કુંદન (54) નો સમાવેશ થાય છે.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
84	"While 256 cases were reported in first six months, 322 cases were recorded in July and 1305 cases recorded in 15 days of August"", Chaudhary said."	પ્રથમ છ મહિનામાં 256 કેસ નોંધાયા હતા, જ્યારે જુલાઈમાં 322 અને ઓગસ્ટના 15 દિવસમાં 1305 કેસ નોંધાયા હતા.	[70, 90, 90]	83.33333333333333	[-0.6564203729861059, 0.3390614884388078, 0.12599268513002365]	-0.0637887331390914
85	Farheen stabbed Devang to death and then chopped his body into pieces.	ફરહીને દેવાંગની ચાકૂ મારીને હત્યા કરી હતી અને પછી તેના શરીરના ટુકડા કરી નાખ્યા હતા.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
86	We had discussions with them.	અમે તેમની સાથે ચર્ચા કરી હતી.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
87	On getting news of the ruckus, police also reached the spot.	ઘટનાની જાણ થતાં પોલીસ પણ ઘટના સ્થળે પહોંચી ગઈ હતી.	[70, 85, 100]	85.0	[-0.6564203729861059, 0.08037697409857304, 0.6070119356946091]	0.0103228456023587
88	She was rushed to a local hospital but had died by then.	તેમને તાત્કાલિક સ્થાનિક હોસ્પિટલમાં લઈ જવામાં આવ્યા હતા, પરંતુ ત્યાં સુધીમાં તેમનું મોત નીપજ્યું હતું.	[90, 90, 100]	93.33333333333331	[0.5819083638496467, 0.3390614884388078, 0.6070119356946091]	0.5093272626610212
89	After that incident, Dr Vekariya started raping her frequently.	આ ઘટના બાદ ડોક્ટર વેકારિયાએ વારંવાર બળાત્કાર કરવાનું શરૂ કરી દીધું હતું.	[90, 85, 100]	91.66666666666669	[0.5819083638496467, 0.08037697409857304, 0.6070119356946091]	0.4230990912142762
90	Now that her three-year-old daughter has started going to school, she has decided to return to the arc-lights with Siddharth Kumar Tewary’s 'Shani'.	હવે જ્યારે તેમની ત્રણ વર્ષની દીકરીએ શાળામાં જવાનું શરૂ કર્યું છે, ત્યારે તેમણે સિદ્ધાર્થ કુમાર તિવારીની ‘શની’ સાથે આર્ક-લાઇટ્સ પર પાછા ફરવાનો નિર્ણય લીધો છે.	[80, 55, 100]	78.33333333333333	[-0.037256004568229584, -1.4717301119428354, 0.6070119356946091]	-0.300658060272152
91	However a crime branch team rushed to Pune found that both had left for Gandhidham, where Ajabsinh was working in a private factory.	જોકે ક્રાઇમ બ્રાન્ચની એક ટીમને જાણવા મળ્યું હતું કે, બંને ગાંધીધામ ગયા હતા, જ્યાં અજાબસિંહ એક ખાનગી ફેક્ટરીમાં કામ કરતા હતા.	[50, 65, 100]	71.66666666666667	[-1.8947491098218585, -0.9543610832623659, 0.6070119356946091]	-0.7473660857965386
92	"In the complaint, Sagar alleged that ""the stand of Asaduddin Owaisi and his remarks is boosting the morale of anti-nationals and giving oxygen to terrorists."	સાગરિતે પોતાની ફરિયાદમાં આરોપ લગાવ્યો છે કે અસદુદ્દીન ઓવૈસીનું વલણ અને તેમની ટિપ્પણીથી દેશદ્રોહીઓનું મનોબળ વધી રહ્યું છે અને આતંકવાદીઓને ઓક્સિજન મળી રહ્યું છે.	[70, 50, 100]	73.33333333333333	[-0.6564203729861059, -1.7304146262830702, 0.6070119356946091]	-0.5932743545248557
93	Actor Sushant Singh Rajput’s death by suicide on June 14 has once again triggered the insider-outsider debate in Bollywood.	14 જૂનના રોજ અભિનેતા સુશાંત સિંહ રાજપૂતની આત્મહત્યાએ ફરી એકવાર બોલિવુડમાં આંતરિક અને બહારના લોકો વચ્ચે વિવાદ ઉભો કર્યો છે.	[60, 75, 100]	78.33333333333333	[-1.2755847414039823, -0.43699205458189644, 0.6070119356946091]	-0.3685216200970898
94	Failure to follow the process will be treated as a criminal offence by authentication agencies, punishable with imprisonment and fine under Section 42 and 43 of the Aadhaar Act, 2016, sources said.	આ પ્રક્રિયાનું પાલન કરવામાં નિષ્ફળ જવાને આધાર અધિનિયમ, 2016ની કલમ 42 અને 43 હેઠળ કેદ અને દંડની સજાની જોગવાઈ કરવામાં આવશે તેમ સૂત્રોએ જણાવ્યું હતું.	[50, 45, 50]	48.333333333333336	[-1.8947491098218585, -1.989099140623305, -1.7980843171283178]	-1.8939775225244937
95	I don’t know how to manage the expenses.	હું નથી જાણતો કે ખર્ચને કેવી રીતે મેનેજ કરવો.	[80, 85, 100]	88.33333333333333	[-0.037256004568229584, 0.08037697409857304, 0.6070119356946091]	0.2167109684083175
96	Deputy commissioner of police, traffic (West), Ajit Rajian said that he will seek clarification on the court’s order before implementing the helmet rule.	ડેપ્યુટી કમિશ્નર ઓફ પોલીસ, ટ્રાફિક (વેસ્ટ) અજીત રાજિયાને જણાવ્યું હતું કે, તેઓ હેલ્મેટ નિયમને લાગુ કરતા પહેલા કોર્ટના આદેશ અંગે સ્પષ્ટતા માંગશે.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
97	The final results will be announced on July 29.	અંતિમ પરિણામ 29 જુલાઇના રોજ જાહેર કરવામાં આવશે.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
98	SBI sees record Rs 7,718cr loss in Q4	ચોથા ત્રિમાસિકમાં SBIને ₹7,718 કરોડનું નુકસાન	[70, 100, 100]	90.0	[-0.6564203729861059, 0.8564305171192773, 0.6070119356946091]	0.2690073599425935
99	The rupee on Tuesday made a strong comeback against the US dollar, recouping by a steep 23 paise to end at 68.57 on fresh dollar selling by exporters and corporates.	મંગળવારે ડોલર સામે રૂપિયો 23 પૈસાના મજબૂત ઉછાળા સાથે 68.57 પર પહોંચી ગયો હતો.	[50, 45, 50]	48.333333333333336	[-1.8947491098218585, -1.989099140623305, -1.7980843171283178]	-1.8939775225244937
