index	original	translation	scores	mean	z_scores	z_mean
72	It is near to Remedy Hospital, Chennai shopping mall, Usha Mullapudi arch, Vishwanath Theatre, TSRTC Bus stop, Apollo Hospital and KPHB Colony.	ఇది రెమెడీ హాస్పిటల్, చెన్నై షాపింగ్ మాల్, ఉషా మల్పూడి ఆర్క్, విశ్వనాథ్ థియేటర్, టిఎస్ఆర్టిసి బస్ స్టాప్, అపోలో హాస్పిటల్ మరియు కెపిహెచ్బి కాలనీలకు సమీపంలో ఉంది.	[85,85,85]	85.0	[0.0676059957943164, 0.587649139034211, 0.07452756163991267]	0.243260898822813
73	Researchers have identified two major variants of HPV16, European (HPV16-E), and Non-European (HPV16-NE).	పరిశోధకులు HPV16 యొక్క రెండు ప్రధాన వేరియంట్లను గుర్తించారు, యూరోపియన్ (HPV16-E) మరియు యూరోపియన్ కాని (HPV16-NE).	[85,85,65]	78.3333333333333	[0.0676059957943164, 0.587649139034211, -0.1460707433536975]	0.16972813049161
74	These goats are not just symbols of rural India.	ఈ మేకలు కేవలం గ్రామీణ భారతదేశం యొక్క చిహ్నాలు కాదు.	[90,90,90]	90.0	[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]	0.411707991173795
75	The Nocte followed an age-old tradition of keeping bodies of the deceased relatives in the open, either near a river or just outside their houses.	నౌక్టులు మరణించిన బంధువుల మృతదేహాలను బహిరంగ ప్రదేశంలో, నది దగ్గర లేదా వారి ఇళ్ల వెలుపల ఉంచే పురాతన సంప్రదాయాన్ని అనుసరిస్తున్నారు.	[90,90,80]	86.6666666666667	[0.12275083377238796, 0.9826960018606823, 0.01937798539151013]	0.374941607008193
76	All music is composed by K. V. Mahadevan.	అన్ని సంగీతాలను కె. వి. మహాదేవాన్ రాశారు.	[80,80,80]	80.0	[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]	0.0748138064718315
77	Bollywood is one of the largest centres of film production in the world.	బాలీవుడ్ ప్రపంచంలోనే అతిపెద్ద సినిమా నిర్మాణ కేంద్రాలలో ఒకటి.	[90,90,90]	90.0	[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]	0.411707991173795
78	Lacking the resources to occupy such a large region immediately after annexing portions of Punjab, the British recognised Gulab Singh as a Maharaja directly tributary to them on payment of 75 thousand Nanakshahee Rupees for the war-indemnity (this payment was justified on account of Gulab Singh legally being one of the chiefs of the Kingdom of Lahore and thus responsible for its treaty obligations).	పంజాబ్ యొక్క కొన్ని భాగాలను అనుసంధానించిన వెంటనే ఇంత పెద్ద ప్రాంతాన్ని ఆక్రమించడానికి వనరులు లేనందున, యుద్ధ పరిహారం కోసం 75 వేల నానాక్షీ రూపాయలు చెల్లించిన తరువాత, గులాబ్ సింగ్ను వారి ప్రత్యక్ష అనుబంధ మహారాజుగా బ్రిటీష్ వారు గుర్తించారు (గులాబ్ సింగ్ లాహోర్ రాజ్యంలోని చీఫ్లలో ఒకరు కాబట్టి ఈ చెల్లింపు చట్టబద్ధంగా మరియు దాని ఒప్పంద బాధ్యతలకు బాధ్యత వహించినందున ఈ చెల్లింపు సమర్థించబడింది).	[70,70,70]	70.0	[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]	-0.262080378230132
79	Another ferry route to Travemünde originates from Malmö.	ట్రావెమౌండ్కు మరో ఫెర్రీ మార్గం మాల్మో నుండి వస్తుంది.	[70,70,65]	68.3333333333333	[-0.09782851813989826, -0.597491449445203, -0.1460707433536975]	-0.280463570312933
80	It contains tannin useful in animal hide tanning.	ఇది జంతువుల చర్మం బ్రాన్ చేయడానికి ఉపయోగపడే టానిన్ ను కలిగి ఉంటుంది.	[90,90,90]	90.0	[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]	0.411707991173795
81	The first attestation of the Latin term is attributed to a charter of Duke Trpimir I of Croatia from the year 852.	లాటిన్ పదం యొక్క మొదటి ధృవీకరణను 852 సంవత్సరానికి చెందిన క్రొయేషియా డ్యూక్ ట్రిపిమిర్ I యొక్క చార్టర్కు కారణమని చెప్పబడింది.	[80,80,80]	80.0	[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]	0.0748138064718315
82	Kapurthala was once the capital of Kapurthala State, a princely state in pre-independence India, ruled by the Ahluwalia Sikh rulers.	కపూర్తాలా ఒకప్పుడు కపూర్తాలా రాష్ట్ర రాజధానిగా ఉండేది. ఇది స్వాతంత్ర్యానికి ముందు భారతదేశంలో ఉన్న ఒక రాజ్యంగా ఉండేది. ఆహువాల్య సిక్కులు పాలించారు.	[85,85,85]	85.0	[0.0676059957943164, 0.587649139034211, 0.07452756163991267]	0.243260898822813
83	IIT Guwahati is home to five academic centres.	గువాహతి ఐఐటీలో ఐదు విద్యా కేంద్రాలు ఉన్నాయి.	[90,90,90]	90.0	[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]	0.411707991173795
84	The main rivers and estuaries are the Thames, Severn and the Humber.	ప్రధాన నదులు మరియు మౌన నదులు థామ్స్, సెవర్న్ మరియు హంబర్.	[65,65,60]	63.3333333333333	[-0.1529733561179698, -0.9925383122716744, -0.20122031960210005]	-0.448910662663915
85	It is India's third largest state-owned port by volume of cargo handled and largest on the Eastern Coast.	ఇది భారతదేశంలో రవాణా పరిమాణం ప్రకారం మూడవ అతిపెద్ద ప్రభుత్వ పోర్ట్ మరియు తూర్పు తీరంలో అతిపెద్దది.	[60,60,60]	60.0	[-0.20811819409604138, -1.3875851750981458, -0.20122031960210005]	-0.598974562932096
86	Sultan Abdullah Qutb Shah's tomb is the last of the royal tombs, as Abul Hasan Qutb Shah (Tana Shah), the last Qutb Shahi Sultan, was a prisoner in the fortress of Daulatabad, near Aurangabad, when he died.	సుల్తాన్ అబ్దుల్లా కుట్బ్ షా సమాధి రాజ సమాధిలో చివరిది, ఎందుకంటే అబూల్ హసన్ కుట్బ్ షా (తానా షా), చివరి కుట్బ్ షాహి సుల్తాన్, అతను మరణించినప్పుడు ఔరాంగ్బాద్ సమీపంలోని దౌలతాబాద్ కోటలో ఖైదీగా ఉన్నాడు.	[60,60,60]	60.0	[-0.20811819409604138, -1.3875851750981458, -0.20122031960210005]	-0.598974562932096
87	Glucose for metabolism is stored as a polymer, in plants mainly as starch and amylopectin, and in animals as glycogen.	జీవక్రియ కోసం గ్లూకోజ్ ఒక పాలిమర్గా, మొక్కలలో ప్రధానంగా స్టార్చ్ మరియు అమిలోప్కటిన్గా, జంతువులలో గ్లైకోజెన్గా నిల్వ చేయబడుతుంది.	[70,70,75]	71.6666666666667	[-0.09782851813989826, -0.597491449445203, -0.03577159085689241]	-0.243697186147331
88	Some of their ideologies are considered to have originated during the First Sangam period.	వారిలో కొందరు భావజాలాలు మొదటి సంగం కాలంలో ఉద్భవించినట్లు భావిస్తారు.	[85,85,65]	78.3333333333333	[0.0676059957943164, 0.587649139034211, -0.1460707433536975]	0.16972813049161
89	Konkani has been known by a variety of names: Canarim, Concanim, Gomantaki, Bramana, and Goani.	కాంకానిని వివిధ పేర్లతో పిలుస్తారుః కానరీమ్, కాంకానిమ్, గోమంతకి, బ్రామనా, గోని.	[5,60,60]	41.6666666666667	[-0.8147114118548284, -1.3875851750981458, -0.20122031960210005]	-0.801172302185025
90	A large part of the adult population, in particular women, is illiterate.	పెద్దల జనాభాలో, ముఖ్యంగా మహిళల్లో, పెద్ద భాగం అక్షరాస్యత.	[40,50,55]	48.3333333333333	[-0.4286975460083276, -2.1776789007510886, -0.25636989585050257]	-0.954248780869973
91	He was life member of Andhra Pradesh Library Society.	ఆయన ఆంధ్రప్రదేశ్ లైబ్రరీ సొసైటీలో జీవిత సభ్యుడిగా ఉన్నారు.	[80,85,80]	81.6666666666667	[0.012461157816244852, 0.587649139034211, 0.01937798539151013]	0.206496094080655
92	To protect his mother, Suraj traps Yama with the help of a girl Lata.	తన తల్లిని కాపాడటానికి, సురాజ్ యమను ఒక అమ్మాయి లాటా సహాయంతో ఉచ్చులో పడేస్తాడు.	[60,60,60]	60.0	[-0.20811819409604138, -1.3875851750981458, -0.20122031960210005]	-0.598974562932096
93	Arabic is the official language, and Tunisian Arabic, known as Tounsi, is the national, vernacular variety of Arabic and is used by the public.	అరబిక్ అధికారిక భాష, మరియు ట్యునీషియన్ అరబిక్, టూన్సీ అని పిలుస్తారు, అరబిక్ యొక్క జాతీయ, స్థానిక రకం మరియు ప్రజచే ఉపయోగించబడుతుంది.	[70,70,70]	70.0	[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]	-0.262080378230132
94	Other High Courts as well rejected the petitions raised against Rao and Tendulkar.	రావు, టెండూల్కర్ల పై ఇతర హైకోర్టులు కూడా పిటిషన్లను తిరస్కరించాయి.	[90,90,90]	90.0	[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]	0.411707991173795
95	The music of Ecuador has a long history.	ఎక్వెడార్ సంగీతం సుదీర్ఘ చరిత్ర ఉంది.	[80,80,80]	80.0	[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]	0.0748138064718315
96	The flat and fertile terrain has facilitated the repeated rise and expansion of various empires, including the Maurya Empire, Kushan Empire, Gupta Empire, Pala Empire, Imperial Kannauj, Delhi Sultanates, the Mughal Empire and Maratha Empire – all of which had their demographic and political centers in the Indo-Gangetic plain.	ఈ పతనం, ఫలవంతమైన భూభాగం మౌర్య సామ్రాజ్యం, కుషాన్ సామ్రాజ్యం, గుప్తా సామ్రాజ్యం, పాలా సామ్రాజ్యం, సామ్రాజ్యం కన్నౌజ్, ఢిల్లీ సుల్తానాత్లు, మొఘల్ సామ్రాజ్యం, మరాఠా సామ్రాజ్యం వంటి వివిధ సామ్రాజ్యాల పునరావృత పెరుగుదల మరియు విస్తరణకు దోహదపడింది.	[85,85,85]	85.0	[0.0676059957943164, 0.587649139034211, 0.07452756163991267]	0.243260898822813
97	The crew conducted further repairs via two spacewalks (extravehicular activity or EVA).	ఈ విమానంలో రెండు అంతరిక్ష నడకల ద్వారా (అంతర్గామి కార్యకలాపాలు లేదా EVA) సిబ్బంది మరింత మరమ్మతు చేశారు.	[85,85,70]	80.0	[0.0676059957943164, 0.587649139034211, -0.09092116710529495]	0.188111322574411
98	Cuban cuisine is a fusion of Spanish and Caribbean cuisines.	క్యూబా వంటకాలు స్పానిష్ మరియు కరేబియన్ వంటకాల మిశ్రమంగా ఉన్నాయి.	[90,90,90]	90.0	[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]	0.411707991173795
99	[citation needed] In the Kurukshetra War, Sindhu sided with the Kauravas under their ruler Jayadratha.	కురుక్షేత్ర యుద్ధంలో సింధు వారి పాలకుడైన జయద్రాత ఆధ్వర్యంలో కౌరావలతో కలిసి పోరాడాడు.	[75,75,75]	75.0	[-0.0426836801618267, -0.20244458661873171, -0.03577159085689241]	-0.0936332858791503
100	Before leaving, the entire family assembles to visit Lakshmi.	బయలుదేరే ముందు, మొత్తం కుటుంబం లక్ష్మిని సందర్శించడానికి సమావేశమవుతుంది.	[60,60,65]	61.6666666666667	[-0.20811819409604138, -1.3875851750981458, -0.1460707433536975]	-0.580591370849295
101	The other major clans are Jaswal, Guleria, Sibaia and Dadwal and Pathania.	ఇతర ప్రధాన తెగలు జస్వాల్, గులెరియా, సిబాయా, డాడ్వాల్, పథానియా.	[80,80,80]	80.0	[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]	0.0748138064718315
102	The concept derives from the notion that the original speakers of the Indo-European languages and their descendants up to the present day constitute a distinctive race or subrace of the Caucasian race.	ఈ భావన ఇండో-యూరోపియన్ భాషల యొక్క అసలు మాట్లాడేవారు మరియు వారి వారసులు ఈ రోజు వరకు కాకసియన్ జాతి యొక్క ప్రత్యేక జాతి లేదా ఉపజాతి అని భావన నుండి వచ్చింది.	[70,70,70]	70.0	[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]	-0.262080378230132
103	Consolidated snow is less likely to slough than loose powdery layers or wet isothermal snow; however, consolidated snow is a necessary condition for the occurrence of slab avalanches, and persistent instabilities within the snowpack can hide below well-consolidated surface layers.	సమ్మేళన మంచు సమ్మేళన పొడి పొరలు లేదా తడి ఐసోథర్మల్ మంచు కంటే తక్కువ likely గా స్లీవ్ అవుతుంది; అయితే, సమ్మేళన మంచు స్లాబ్ లావిన్ల సంభవించడానికి అవసరమైన పరిస్థితి, మరియు మంచు పొర లోపల స్థిరమైన అస్థిరతలు బాగా సమ్మేళన ఉపరితల పొరల క్రింద దాచవచ్చు.	[70,70,70]	70.0	[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]	-0.262080378230132
104	Many of the nation's filmmakers are known internationally and have won international prizes.	దేశంలోని పలువురు చిత్ర నిర్మాతలు అంతర్జాతీయంగా ప్రసిద్ధి చెందారు మరియు అంతర్జాతీయ బహుమతులు గెలుచుకున్నారు.	[65,65,65]	65.0	[-0.1529733561179698, -0.9925383122716744, -0.1460707433536975]	-0.430527470581114
105	She has sung more than 1200 songs in Malayalam.	ఆమె మలయాళంలో 1200 పాటలు పాడింది.	[90,90,90]	90.0	[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]	0.411707991173795
106	Cameroon was the host country of the Women Africa Cup of Nations in November–December 2016.	కామెరూన్ నవంబర్ డిసెంబర్ 2016 లో మహిళా ఆఫ్రికా కప్ ఆఫ్ నేషన్స్కు ఆతిథ్య దేశంగా ఉంది.	[70,70,60]	66.6666666666667	[-0.09782851813989826, -0.597491449445203, -0.20122031960210005]	-0.298846762395734
107	Aspects of female sexuality include issues pertaining to biological sex, body image, self-esteem, personality, sexual orientation, values and attitudes, gender roles, relationships, activity options, and communication.	మహిళల లైంగికత యొక్క అంశాలలో జీవ లింగం, శరీర చిత్రం, ఆత్మగౌరవం, వ్యక్తిత్వం, లైంగిక ధోరణి, విలువలు మరియు వైఖరిలు, లింగ పాత్రలు, సంబంధాలు, కార్యాచరణ ఎంపికలు మరియు కమ్యూనికేషన్కు సంబంధించిన సమస్యలు ఉన్నాయి.	[80,80,80]	80.0	[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]	0.0748138064718315
108	The most common approach is hyperspectral imaging or chemical imaging, in which thousands of Raman spectra are acquired from all over the field of view by, for example, raster scanning of a focused laser beam through a sample.	అత్యంత సాధారణ విధానం హైపర్ స్పెక్ట్రల్ ఇమేజింగ్ లేదా కెమికల్ ఇమేజింగ్, దీనిలో వేలాది రామాన్ స్పెక్ట్రాలు ఒక నమూనా ద్వారా దృష్టి సారించిన లేజర్ కిరణం యొక్క రాస్టర్ స్కానింగ్ ద్వారా అన్ని వైపుల నుండి పొందబడతాయి.	[75,75,80]	76.6666666666667	[-0.0426836801618267, -0.20244458661873171, 0.01937798539151013]	-0.0752500937963494
109	Echidnas live in Australia and New Guinea.	ఈచిడ్నాస్ ఆస్ట్రేలియా మరియు న్యూ గినియాలో నివసిస్తాయి.	[50,50,50]	50.0	[-0.31840787005218446, -2.1776789007510886, -0.3115194720989051]	-0.935868747634059
110	In Germany, the crisis was severe.	జర్మనీలో సంక్షోభం తీవ్రంగా ఉంది.	[90,90,90]	90.0	[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]	0.411707991173795
111	"Swami Nikhilananda, her direct disciple writes, ""Though she had no children of the flesh, she had many of the spirit."""	"ఆమె ప్రత్యక్ష శిష్యుడు అయిన స్వామి నిఖిలనంద రాశాడు, ""ఆమెకు శరీరసంబంధమైన పిల్లలు లేకపోయినా, ఆమెకి ఆత్మసంబంధమైన పిల్లలు చాలా మంది ఉన్నారు""."	[50,50,50]	50.0	[-0.31840787005218446, -2.1776789007510886, -0.3115194720989051]	-0.935868747634059
112	Radio Free Europe/Radio Liberty has its headquarters in Prague.	రేడియో ఫ్రీ యూరప్/రేడియో లిబర్టీ ప్రధాన కార్యాలయం ప్రేగ్ లో ఉంది.	[70,70,65]	68.3333333333333	[-0.09782851813989826, -0.597491449445203, -0.1460707433536975]	-0.280463570312933
113	Once Jamadagni warns doctor (Nootan Prasad), who became the cause of the death of pregnant woman by demanding money.	ఒకసారి జమదాగ్ని డబ్బు కోరి గర్భిణీ స్త్రీ మరణానికి కారణమైన డాక్టర్ (నూతాన్ ప్రసాద్) ను హెచ్చరిస్తాడు.	[70,70,70]	70.0	[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]	-0.262080378230132
114	The Vedic texts do not mention name of the capital of Kekaya but Ramayana does inform us that the Kekaya metropolis was Rajagriha or Girivraja.	వెదక గ్రంథాలలో కెకయ రాజధాని పేరు లేదు కానీ రామాయణం కెకయ మెట్రోపాలిస్ రాజగ్రిహా లేదా గిరివ్రాజా అని తెలియజేస్తుంది.	[60,60,62]	60.6666666666667	[-0.20811819409604138, -1.3875851750981458, -0.17916048910273902]	-0.591621286098975
115	Below is the list of notable educational institutes in Moga.	మోగా లోని ప్రముఖ విద్యాసంస్థల జాబితా క్రింద ఉంది.	[80,80,80]	80.0	[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]	0.0748138064718315
116	They are collectively known as Indian religions.	వీటిని భారతీయ మతాల అని పిలుస్తారు.	[90,90,90]	90.0	[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]	0.411707991173795
117	Jalandhara is the legitimate daughter of the son of Achuta Ramayya and Sowmya is the illegitimate daughter of the son of Achuta Ramayya.	జలందారా అచుతా రమయ కుమారుడి చట్టబద్ధమైన కుమార్తె, సోమ్యా అచుతా రమయ కుమారుడి చట్టవిరుద్ధమైన కుమార్తె.	[70,70,70]	70.0	[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]	-0.262080378230132
118	Dholpur and Mandrayal were already in his control by this time.	ఈ సమయానికి ద్హోల్పూర్, మండ్రాయల్ అన్నీ ఆయన నియంత్రణలో ఉండేవి.	[90,90,90]	90.0	[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]	0.411707991173795
119	Sierra Leone is regarded as one of the most religiously tolerant countries in the world.	సెయర్రా లియోన్ ప్రపంచంలో అత్యంత మత సహన దేశాలలో ఒకటిగా పరిగణించబడుతుంది.	[95,95,95]	95.0	[0.1778956717504595, 1.3777428646871537, 0.18482671413671775]	0.580155083524777
120	Production systems are mostly traditional, although there are a few intensive dairy farms around Kigali.	కిగాలి చుట్టూ కొన్ని తీవ్రమైన పాల వ్యవసాయ క్షేత్రాలు ఉన్నప్పటికీ, ఉత్పత్తి వ్యవస్థలు ఎక్కువగా సాంప్రదాయకంగా ఉంటాయి.	[70,70,70]	70.0	[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]	-0.262080378230132
121	It is one of the oldest and richest cultures in world history, dating from ancient antiquity to the modern era.	ఇది ప్రపంచ చరిత్రలో పురాతనమైన మరియు అత్యంత సంపన్నమైన సంస్కృతులలో ఒకటి, పురాతన కాలం నుండి ఆధునిక యుగాలకు చెందినది.	[90,90,90]	90.0	[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]	0.411707991173795
122	The Senegambia Confederation aimed to combine the armed forces of the two states and to unify their economies and currencies.	సెనెగంబియా సమాఖ్య రెండు రాష్ట్రాల సాయుధ దళాలను మిళితం చేయడం, వారి ఆర్థిక వ్యవస్థలు మరియు కరెన్సీలను ఏకం చేయడం లక్ష్యంగా పెట్టుకుంది.	[80,80,85]	81.6666666666667	[0.012461157816244852, 0.19260227620773965, 0.07452756163991267]	0.0931969985546324
123	Preeti Amin was born in Hyderabad.	ప్రీతి అమిన్ హైదరాబాద్ లో జన్మించారు.	[90,90,90]	90.0	[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]	0.411707991173795
124	Rajasuya endowed Brahmana with lustre, Kshatriya with valour, Vaishya with procreative power and Shudra with stability.	రాజస్యూయా బ్రహ్మను ప్రకాశంతో, క్షత్రియను ధైర్యంతో, వైశ్యను సంతానోత్పత్తి శక్తితో, సుధర్ని స్థిరత్వంతో నింపాడు.	[80,80,80]	80.0	[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]	0.0748138064718315
125	Or to move to another field, Ernest Hemingway was surely aware that 'good writers do not write like this.'	"""అద్భుతమైన రచయితలు ఇలా వ్రాయరు"" అని ఎర్నెస్ట్ హెమింగ్వేకు తెలుసు."	[75,75,70]	73.3333333333333	[-0.0426836801618267, -0.20244458661873171, -0.09092116710529495]	-0.112016477961951
126	Young men and women, decked in their best, sing Onappaatt, or Onam songs, and rock one another on swings slung from high branches.	యువకులు, స్త్రీలు, తమ ఉత్తమమైన వాటిని ధరించి, ఒనప్పాట్, లేదా ఒనమ్ పాటలు పాడతారు, మరియు ఎత్తైన శాఖల నుండి వంగి ఉన్న స్వింగ్స్ మీద ఒకరినొకరు వణుకుతారు.	[60,60,60]	60.0	[-0.20811819409604138, -1.3875851750981458, -0.20122031960210005]	-0.598974562932096
127	Cave paintings have been interpreted in a number of ways by modern archaeologists.	గుహ చిత్రాలు ఆధునిక పురావస్తు శాస్త్రవేత్తలు అనేక విధాలుగా వివరిస్తున్నారు.	[95,95,90]	93.3333333333333	[0.1778956717504595, 1.3777428646871537, 0.12967713788831522]	0.561771891441976
128	The sofi sarmast durga is in the village of Sagar in the Shahapur taluka.	సోఫీ సార్మస్ట్ దుర్గా షాహపూర్ తళుకలోని సగర్ గ్రామంలో ఉంది.	[85,85,85]	85.0	[0.0676059957943164, 0.587649139034211, 0.07452756163991267]	0.243260898822813
129	In the Persian language of contemporary Iran the territory of Drangiana was called Sakastāna, in Armenian as Sakastan, with similar equivalents in Pahlavi, Greek, Sogdian, Syriac, Arabic, and the Middle Persian tongue used in Turfan, Xinjiang, China.	ఆధునిక ఇరాన్ యొక్క పెర్షియన్ భాషలో, డ్రాంగినా భూభాగం సకాస్తనా అని పిలువబడింది, అర్మేనియన్లో సకాస్తాన్ అని పిలువబడింది, ఇది పాహలావి, గ్రీకు, సోగ్డియన్, సిరియన్, అరబిక్ మరియు మధ్య పెర్షియన్ భాషలలో సమానమైనది, ఇది చైనాలోని టిర్ఫాన్, జిన్జియాంగ్లో ఉపయోగించబడుతుంది.	[80,80,80]	80.0	[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]	0.0748138064718315
130	Terrorism has increased in India, with bomb blasts in leading cities like Mumbai, New Delhi, Jaipur, Bangalore, and Hyderabad.	భారతదేశంలో ఉగ్రవాదం పెరిగింది. ముంబై, న్యూఢిల్లీ, జైపూర్, బెంగళూరు, హైదరాబాద్ వంటి ప్రముఖ నగరాల్లో బాంబు పేలుళ్లు జరిగాయి.	[85,85,85]	85.0	[0.0676059957943164, 0.587649139034211, 0.07452756163991267]	0.243260898822813
131	"According to Aelian, a seer called Aristander foretold that the land where Alexander was laid to rest ""would be happy and unvanquishable forever""."	"అలెగ్జాండర్ సమాధిని ""ఎప్పటికీ ఆనందంగా, అజేయంగా"" ఉంచాలని అరిస్టాండర్ అనే దర్శకుడు ప్రవచించాడు."	[90,90,90]	90.0	[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]	0.411707991173795
132	According to historian K. Pillay, one of them, King Madavarajah of the Jaffna kingdom, was an usurper from the Rashtrakuta Dynasty.	చరిత్రకారుడు కె. పిల్లీ ప్రకారం, వారిలో ఒకరు, జాఫ్నా రాజ్యానికి చెందిన రాజు మాదవరాజా, రాష్ట్రాకుతా రాజవంశం నుండి స్వాధీనం చేసుకున్నవాడు.	[75,75,80]	76.6666666666667	[-0.0426836801618267, -0.20244458661873171, 0.01937798539151013]	-0.0752500937963494
133	The Chennai Metropolitan Development Authority (CMDA) is the nodal agency that handles town planning and development within the metro area.	చెన్నై మెట్రోపాలిటన్ డెవలప్మెంట్ అథారిటీ (CMDA) మెట్రో ప్రాంతంలో పట్టణ ప్రణాళిక మరియు అభివృద్ధిని నిర్వహిస్తున్న నోడల్ ఏజెన్సీ.	[80,80,80]	80.0	[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]	0.0748138064718315
134	Other important titles recorded were the chief secretary (Karyakartha or Rayaswami) and the imperial officers (Adhikari).	ఇతర ముఖ్యమైన శీర్షికలు ప్రధాన కార్యదర్శి (కర్యకర్త లేదా రేస్వామి) మరియు చక్రవర్తి అధికారులు (అధికారి) గా నమోదు చేయబడ్డాయి.	[70,70,70]	70.0	[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]	-0.262080378230132
135	The place is busiest on Saturdays.	ఈ స్థలం శనివారాలలో అత్యంత రద్దీగా ఉంటుంది.	[70,70,70]	70.0	[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]	-0.262080378230132
136	He simply switched from the medical field to the agricultural field.	అతను కేవలం వైద్య రంగం నుండి వ్యవసాయ రంగం కు మారిన.	[60,60,55]	58.3333333333333	[-0.20811819409604138, -1.3875851750981458, -0.25636989585050257]	-0.617357755014897
137	Set on the fictional continents of Westeros and Essos, Game of Thrones has a large ensemble cast and follows several story arcs throughout the course of the show.	వెస్ట్రోస్ మరియు ఎసోస్ యొక్క కల్పిత ఖండాలలో ఉన్న గేమ్ ఆఫ్ థ్రోన్స్లో పెద్ద సమితి నటులు ఉన్నారు మరియు ప్రదర్శనలో అనేక కథా ఆర్క్లను అనుసరిస్తుంది.	[70,70,60]	66.6666666666667	[-0.09782851813989826, -0.597491449445203, -0.20122031960210005]	-0.298846762395734
138	Gas, oil, and other supplies come through two vital routes: Iran and Georgia.	గ్యాస్, చమురు, ఇతర సరఫరాలు రెండు ముఖ్యమైన మార్గాల ద్వారా వస్తాయిః ఇరాన్ మరియు జార్జియా.	[90,90,97]	92.3333333333333	[0.12275083377238796, 0.9826960018606823, 0.20688654463607878]	0.437444460089716
139	Minimum water intake will vary individually depending on weight, environment, diet, and genetics.	నీటిని తీసుకోవటానికి కనీస పరిమాణం బరువు, పర్యావరణం, ఆహారం, జన్యుశాస్త్రం మీద ఆధారపడి ఉంటుంది.	[90,90,95]	91.6666666666667	[0.12275083377238796, 0.9826960018606823, 0.18482671413671775]	0.430091183256596
140	He was also an astrologer.	అతను కూడా ఒక జ్యోతిషశాస్త్రవేత్త.	[70,70,75]	71.6666666666667	[-0.09782851813989826, -0.597491449445203, -0.03577159085689241]	-0.243697186147331
141	In the fullest account in the Bibliotheca of Pseudo-Apollodorus, Heracles had to go to the island of Erytheia in the far west (sometimes identified with the Hesperides, or with the island which forms the city of Cádiz) to get the cattle.	సాయుడు-అపోలోడోర్స్ యొక్క లైబ్రూటెక్స్లో ఉన్న పూర్తి వివరణలో, హెరాక్లెస్ పశ్చిమంలో ఎరిథియా ద్వీపానికి (కొన్నిసార్లు హెస్పరీడ్స్తో లేదా కాడిజ్ నగరాన్ని ఏర్పరుస్తున్న ద్వీపంతో గుర్తించబడ్డాడు) పశువులను పొందడానికి వెళ్ళవలసి వచ్చింది.	[80,80,80]	80.0	[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]	0.0748138064718315
142	He studied western classical music, jazz and rock with jazz guitarist Carlton Kitto.	అతను పాశ్చాత్య సంగీతం, జాజ్ మరియు రాక్ను జాజ్ గిటార్ కార్ల్టన్ కిట్టోతో అధ్యయనం చేశాడు.	[95,95,95]	95.0	[0.1778956717504595, 1.3777428646871537, 0.18482671413671775]	0.580155083524777
143	Here Suresh & Saranya start loving each other.	ఇక్కడ సురేష్, సారాంజా ఒకరినొకరు ప్రేమించడం ప్రారంభించారు.	[90,90,90]	90.0	[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]	0.411707991173795
