index	original	translation	scores	mean	z_scores	z_mean
65	In the Netherlands using EFTPOS is known as pinnen (pinning), a term derived from the use of a personal identification number (PIN).	नीदरलैंड में एफ्टपोस (EFTPOS) का उपयोग पिनेन (पिनिंग) के रूप में जाना जाता है, जो एक व्यक्तिगत पहचान संख्या (पिन) के उपयोग से व्युत्पन्न एक शब्द है।	[90, 90, 89, 84]	88.25	[0.12609030444560904, 0.2069211629237486, 1.6680384298348183, 0.8982050017067168]	0.7248137247277232
66	Humanistic psychologists argue that even if a posited cabal behind an alleged conspiracy is almost always perceived as hostile, there often remains an element of reassurance for theorists.	मानवतावादी मनोवैज्ञानिकों का तर्क है कि भले ही किसी कथित षड्यंत्र के पीछे किसी संभावित गुट को हमेशा शत्रुतापूर्ण माना जाता है, लेकिन अक्सर सिद्धांतकारों के लिए आश्वासन का एक तत्व बना रहता है।	[95, 95, 78, 87]	88.75	[0.539888771918306, 0.6254510232064127, 0.5300912601311706, 1.1794968329498727]	0.7187319720514405
67	El Taref is the capital city.	एल तारेफ इसकी राजधानी है।	[65, 50, 77, 86]	69.5	[-1.9429020329178759, -3.1413177193375637, 0.426641517430839, 1.085732889202154]	-0.8929613364056117
68	A small combinatorial design The example is a small combinatorial design, more specifically the binary to Gray code converter: You can create an instance and convert to Verilog and VHDL as follows: The generated Verilog code looks as follows: The generated VHDL code looks as follows:	उदाहरण के लिए, बाइनरी से ग्रे कोड कन्वर्टर: आप एक उदाहरण बना सकते हैं और Verilog और VHDL में इस प्रकार परिवर्तित कर सकते हैंः उत्पन्न Verilog कोड इस प्रकार दिखता हैः उत्पन्न VHDL कोड इस प्रकार दिखता हैः	[75, 70, 67, 67]	69.75	[-1.115305097972482, -1.4671982782069075, -0.607855909572477, -0.6957820420045002]	-0.9715353319390916
69	Narwana's NavDeep stadium was named in honor of players Naveen and Deepak, who died in a train accident while returning from a sport meet.	नरवाना के नवदीप स्टेडियम का नाम एक खेल प्रतियोगिता से लौटते समय ट्रेन दुर्घटना में मारे गए खिलाड़ियों नवीन और दीपक के सम्मान में रखा गया था।	[95, 95, 65, 86]	85.25	[0.539888771918306, 0.6254510232064127, -0.8147553949731403, 1.085732889202154]	0.3590793223384331
70	"Many of Jackson's supporters and friends spoke out about the video, including Stevie Wonder, who called the video ""kicking a man while he's down"" and ""bullshit"", and Steve Harvey, who declared, ""Eminem has lost his ghetto pass."	"""जैक्सन के कई समर्थकों और दोस्तों ने वीडियो के बारे में बात की, जिसमें स्टीवी वंडर भी शामिल थे, जिन्होंने वीडियो को"" ""एक आदमी को लात मारी जबकि वह नीचे है"" ""और"" ""बकवास"" ""और स्टीव हार्वे, जिन्होंने घोषणा की,"" ""एमिनेम ने अपना घेटो पास खो दिया है।"""	[70, 75, 67, 65]	69.25	[-1.529103565445179, -1.0486684179242434, -0.607855909572477, -0.8833099294999376]	-1.017234455610459
71	FIFA (/ˈfiːfə/ French: Fédération Internationale de Football Association, English: International Federation of Association Football, Spanish: Federación Internacional de Fútbol Asociado; German: Internationaler Verband des Association Fußball) is a non-profit organization which describes itself as an international governing body of association football, fútsal and beach soccer.	फीफा (अंग्रेज़ीः International Federation of Association Football, स्पेनीः Federación Internación Internacional de Fomiline tbol Asociado, जर्मनः Internationaler Verband des Association Fuewsocial ball) एक गैर-लाभकारी संगठन है जो फुटबॉल, फुटबॉल और बीच सॉकर के अंतर्राष्ट्रीय शासी निकाय के रूप में अपना वर्णन करता है।	[40, 60, 56, 56]	53.0	[-4.011894370281361, -2.3042579987722354, -1.7458030792761248, -1.7271854232294053]	-2.4472852178897817
72	Sylhet Division is the northeastern division of Bangladesh.	सिलहट डिवीजन बांग्लादेश का एक डिवीजन है।	[60, 45, 51, 53]	52.25	[-2.356700500390573, -3.5598475796202274, -2.263051792777783, -2.0084772544725613]	-2.547019281815286
73	When this cannot be used, two alternatives are available—the price charged by the exporter in another country, or a calculation based on the combination of the exporter's production costs, other expenses and normal profit margins.	जब इसका उपयोग नहीं किया जा सकता है, तो दो विकल्प उपलब्ध होते हैं-दूसरे देश में निर्यातक द्वारा लिया गया मूल्य, या निर्यातक की उत्पादन लागत, अन्य खर्च और सामान्य लाभ मार्जिन के संयोजन के आधार पर गणना।	[95, 95, 69, 69]	82.0	[0.539888771918306, 0.6254510232064127, -0.4009564241718138, -0.508254154509063]	0.0640323041109604
74	"Here he does the opposite""."	यहां वह उल्टा करता है।	[80, 95, 89, 75]	84.75	[-0.7015066304997849, 0.6254510232064127, 1.6680384298348183, 0.05432950797724894]	0.4115780826296737
75	Runji Gautampura is a town and a nagar panchayat in Indore district in the Indian state of Madhya Pradesh.	रूंजी गौतमपुरा (Runji Gautampura) भारत के मध्य प्रदेश राज्य के इंदौर ज़िले में स्थित एक नगर है।	[50, 50, 78, 78]	64.0	[-3.1842974353359668, -3.1413177193375637, 0.5300912601311706, 0.3356213392204049]	-1.3649756388304886
76	She hypothesized that gene regulation could explain how complex multicellular organisms made of cells with identical genomes have cells of different function.	उन्होंने अनुमान लगाया कि जीन विनियमन यह व्याख्या कर सकता है कि समान जीनोम वाली कोशिकाओं से बने जटिल बहुकोशिकीय जीवों में विभिन्न कार्य वाली कोशिकाएं होती हैं।	[90, 90, 75, 65]	80.0	[0.12609030444560904, 0.2069211629237486, 0.2197420320301758, -0.8833099294999376]	-0.082639107525101
77	Because of this, up and down quarks are generally stable and the most common in the universe, whereas strange, charm, bottom, and top quarks can only be produced in high energy collisions (such as those involving cosmic rays and in particle accelerators).	इसके कारण, अप और डाउन क्वार्क आम तौर पर स्थिर होते हैं और ब्रह्मांड में सबसे आम हैं, जबकि स्ट्रेंज, चार्म, बॉटम और टॉप क्वार्क केवल उच्च ऊर्जा टक्करों में उत्पादित किए जा सकते हैं (जैसे कि वे जिनमें कॉस्मिक रे और पार्टिकल एक्सेलेरेटर शामिल हैं)।	[95, 95, 68, 74]	83.0	[0.539888771918306, 0.6254510232064127, -0.5044061668721455, -0.039434435770469706]	0.1553747981205258
78	"Other types of slang include SMS language used on mobile phones, and ""chatspeak"", (e.g., ""LOL"", an acronym meaning ""laughing out loud"" or ""laugh out loud"" or ROFL, ""rolling on the floor laughing""), which are widely used in instant messaging on the Internet."	अन्य प्रकार की बोलचाल में मोबाइल फोन पर इस्तेमाल की जाने वाली एसएमएस भाषा और चैटस्पीक (उदाहरण के लिए, LOL, एक संक्षिप्त नाम जिसका अर्थ है जोर से हंसना या जोर से हंसना या ROFL, जमीन पर हंसना) शामिल हैं, जो इंटरनेट पर त्वरित संदेश में व्यापक रूप से उपयोग किए जाते हैं।	[75, 85, 66, 87]	78.25	[-1.115305097972482, -0.2116086973589154, -0.7113056522728086, 1.1794968329498727]	-0.2146806536635833
79	He has done many roles in various Hindi television shows and some Bollywood films as well.	उन्होंने कई हिंदी टेलीविजन शो और कुछ बॉलीवुड फिल्मों में भी काम किया है।	[95, 95, 78, 76]	86.0	[0.539888771918306, 0.6254510232064127, 0.5300912601311706, 0.1480934517249676]	0.4608811267452142
80	Outside of the major spiral arms is the Monoceros Ring (or Outer Ring), a ring of gas and stars torn from other galaxies billions of years ago.	प्रमुख सर्पिल भुजाओं के बाहर मोनोसेरोस रिंग (या बाहरी रिंग) है, जो अरबों साल पहले अन्य आकाशगंगाओं से फाड़े हुए गैस और तारों का एक रिंग है।	[90, 90, 69, 79]	82.0	[0.12609030444560904, 0.2069211629237486, -0.4009564241718138, 0.4293852829681235]	0.0903600815414168
81	Additional treatment with corticosteroids (usually dexamethasone) has shown some benefits, such as a reduction of hearing loss, and better short term neurological outcomes in adolescents and adults from high-income countries with low rates of HIV.	कॉर्टिकोस्टेरॉयड (आमतौर पर डेक्सामेथासोन) के साथ अतिरिक्त उपचार ने कुछ लाभ दिखाए हैं, जैसे कि श्रवण हानि में कमी, और एचआईवी की कम दर वाले उच्च आय वाले देशों के किशोरों और वयस्कों में बेहतर अल्पकालिक न्यूरोलॉजिकल परिणाम।	[85, 85, 77, 78]	81.25	[-0.28770816302708796, -0.2116086973589154, 0.426641517430839, 0.3356213392204049]	0.0657364990663101
82	Pepper Islet', Swedish: Pepparholm), is a small artificial island in the Danish part of the Øresund strait, created as part of the Øresund Bridge connecting Denmark with Sweden.	पेप्परहोम (स्वीडिशः Peparholm) डेनमार्क को स्वीडन से जोड़ने वाले ओरेसंड पुल के हिस्से के रूप में बनाया गया एक छोटा कृत्रिम द्वीप है।	[90, 90, 69, 69]	79.5	[0.12609030444560904, 0.2069211629237486, -0.4009564241718138, -0.508254154509063]	-0.1440497778278798
83	Dildarnagar is a town and a nagar panchayat in Kamsaar of Ghazipur district in Uttar Pradesh, India.	दिलदारनगर (Dildarnagar) भारत के उत्तर प्रदेश राज्य के गाज़ीपुर ज़िले में स्थित एक नगर है।	[45, 45, 75, 78]	60.75	[-3.5980959028086636, -3.5598475796202274, 0.2197420320301758, 0.3356213392204049]	-1.6506450277945774
84	The black mamba is a long, slender, cylindrical snake.	काला माम्बा एक लंबा, पतला, बेलनाकार सांप है।	[95, 95, 78, 76]	86.0	[0.539888771918306, 0.6254510232064127, 0.5300912601311706, 0.1480934517249676]	0.4608811267452142
85	Vidya accidentally shoots Sridhar dead during a scuffle, which upsets Khan, who had wanted him alive.	विद्या गलती से एक हाथापाई के दौरान श्रीधर को गोली मार देती है, जिससे खान परेशान हो जाता है, जो उसे जीवित चाहता था।	[95, 95, 84, 87]	90.25	[0.539888771918306, 0.6254510232064127, 1.1507897163331602, 1.1794968329498727]	0.8739065861019379
86	At first he lodged with Al-Mundhir ibn Muhammad.	सबसे पहले उन्होंने अल-मुंधिर इब्न मुहम्मद के साथ निवास किया।	[100, 85, 89, 72]	86.5	[0.953687239391003, -0.2116086973589154, 1.6680384298348183, -0.226962323265907]	0.5457886621502498
87	"The scientific career of Prof. Radhakrishnan exemplifies the spirit of this statement."""	राधाकृष्णन का वैज्ञानिक जीवन इस कथन की भावना का उदाहरण है।	[90, 90, 78, 76]	83.5	[0.12609030444560904, 0.2069211629237486, 0.5300912601311706, 0.1480934517249676]	0.2527990448063739
88	Vimal is a Robinhood like character, who is constantly on the run from the law due to circumstances out of his control.	विमल एक रॉबिनहुड जैसा चरित्र है, जो लगातार अपने नियंत्रण से बाहर परिस्थितियों के कारण कानून से भाग रहा है।	[90, 90, 66, 90]	84.0	[0.12609030444560904, 0.2069211629237486, -0.7113056522728086, 1.4607886641930286]	0.2706236198223943
89	Longtime Miller collaborator Hugh Keays-Byrne had been cast in an unnamed role, rumored to be Martian Manhunter.	लंबे समय तक मिलर के सहयोगी रहे ह्यूग कीज-बायर्न को एक अनाम भूमिका में रखा गया था, जिसके बारे में अफवाह थी कि वह मंगल ग्रह के मैनहंटर थे।	[20, 60, 79, 46]	51.25	[-5.6670882401721485, -2.3042579987722354, 0.6335410028315023, -2.6648248607065916]	-2.5006575242048683
90	Khalor is a census town in Bagnan I CD Block of Uluberia subdivision in Howrah district in the Indian state of West Bengal.	खलोर (Khalor) भारत के पश्चिम बंगाल राज्य के हावड़ा ज़िले में स्थित एक शहर है।	[55, 45, 53, 56]	52.25	[-2.77049896786327, -3.5598475796202274, -2.0561523073771197, -1.7271854232294053]	-2.528421069522506
91	Baffin Island (Inuktitut: ᕿᑭᖅᑖᓗᒃ, Qikiqtaaluk IPA: [qikiqtaːluk], French: Île de Baffin, Terre de Baffin, formerly Baffin Land), in the Canadian territory of Nunavut, is the largest island in Canada and the fifth-largest island in the world.	बाफिन द्वीप (Baffin Island) कनाडा के नूनावुत क्षेत्र में स्थित एक द्वीप है।	[40, 50, 35, 35]	40.0	[-4.011894370281361, -3.1413177193375637, -3.9182476759830887, -3.696228241931497]	-3.6919220018833774
92	Parliamentary privilege is a legal immunity enjoyed by members of certain legislatures, in which legislators are granted protection against civil or criminal liability for actions done or statements made in the course of their legislative duties.	संसदीय विशेषाधिकार कुछ विधायिकाओं के सदस्यों को प्राप्त एक कानूनी छूट है, जिसमें विधायकों को उनके विधायी कर्तव्यों के दौरान की गई कार्रवाइयों या बयानों के लिए सिविल या आपराधिक दायित्व के खिलाफ सुरक्षा प्रदान की जाती है।	[95, 95, 81, 76]	86.75	[0.539888771918306, 0.6254510232064127, 0.8404404882321654, 0.1480934517249676]	0.5384684337704629
93	On the back of his performance, he broke into the top five of the ICC rankings for Test bowlers for the first time in his career.	अपने प्रदर्शन के दम पर, उन्होंने अपने करियर में पहली बार टेस्ट गेंदबाजों के लिए आईसीसी रैंकिंग में शीर्ष पांच में जगह बनाई।	[95, 95, 78, 78]	86.5	[0.539888771918306, 0.6254510232064127, 0.5300912601311706, 0.3356213392204049]	0.5077630986190735
94	Each antenna transmits a narrow beam.	प्रत्येक एंटीना एक संकीर्ण बीम को प्रसारित करता है।	[100, 95, 80, 79]	88.5	[0.953687239391003, 0.6254510232064127, 0.7369907455318339, 0.4293852829681235]	0.6863785727743432
95	Sikandar is upset by this and becomes a heavy drinker.	सिकंदर इससे परेशान हो जाता है और शराब पीने लगता है।	[80, 95, 89, 80]	86.0	[-0.7015066304997849, 0.6254510232064127, 1.6680384298348183, 0.5231492267158422]	0.528783012314322
96	He was the youngest recipient of the Bharat Nirman Award in New Delhi.	वे नई दिल्ली में भारत निर्माण पुरस्कार के सबसे कम उम्र के प्राप्तकर्ता थे।	[95, 95, 80, 83]	88.25	[0.539888771918306, 0.6254510232064127, 0.7369907455318339, 0.8044410579589981]	0.6766928996538877
97	Other parameters often measured in environmental chemistry are radiochemicals.	पर्यावरण रसायन विज्ञान में अक्सर मापे जाने वाले अन्य पैरामीटर रेडियोकेमिकल हैं।	[90, 95, 69, 75]	82.25	[0.12609030444560904, 0.6254510232064127, -0.4009564241718138, 0.05432950797724894]	0.1012286028643642
98	He started his writing career as a story writer, but eventually gained acclaim as a humourist.	उन्होंने एक कहानी लेखक के रूप में अपना लेखन कैरियर शुरू किया, लेकिन अंततः एक हास्य कलाकार के रूप में प्रशंसा प्राप्त की।	[95, 95, 78, 78]	86.5	[0.539888771918306, 0.6254510232064127, 0.5300912601311706, 0.3356213392204049]	0.5077630986190735
99	The seat of the organization is in Geneva, Switzerland.	इस संगठन का मुख्यालय जिनेवा, स्विट्जरलैंड में है।	[85, 90, 89, 86]	87.5	[-0.28770816302708796, 0.2069211629237486, 1.6680384298348183, 1.085732889202154]	0.6682460797334082
100	Dynamic systems theory has been applied extensively to the study of motor development; the theory also has strong associations with some of Bowlby's views about attachment systems.	गतिशील प्रणाली सिद्धांत को मोटर विकास के अध्ययन के लिए बड़े पैमाने पर लागू किया गया है-सिद्धांत का अटैचमेंट सिस्टम के बारे में बाउल्बी के कुछ विचारों के साथ मजबूत संबंध भी है।	[95, 95, 70, 84]	86.0	[0.539888771918306, 0.6254510232064127, -0.29750668147148224, 0.8982050017067168]	0.4415095288399883
101	Her awards and honors include the following:	उनके पुरस्कार और सम्मान में निम्नलिखित शामिल हैंः	[90, 95, 79, 86]	87.5	[0.12609030444560904, 0.6254510232064127, 0.6335410028315023, 1.085732889202154]	0.6177038049214195
102	Of course, this allows the individual or institution the benefit of holding the asset, while reducing the risk that the future selling price will deviate unexpectedly from the market's current assessment of the future value of the asset.	निश्चित रूप से, यह व्यक्ति या संस्था को परिसंपत्ति को रखने का लाभ प्रदान करता है, जबकि इस जोखिम को कम करता है कि भविष्य में बिक्री मूल्य अप्रत्याशित रूप से परिसंपत्ति के भविष्य के मूल्य के बाजार के वर्तमान मूल्यांकन से विचलित हो जाएगा।	[95, 95, 66, 83]	84.75	[0.539888771918306, 0.6254510232064127, -0.7113056522728086, 0.8044410579589981]	0.314618800202727
103	Public transport in Edinburgh is generally extensive and efficient, but problems such as traffic congestion and the delivery of key transport projects in the city are a prevailing concern.	एडिनबर्ग में सार्वजनिक परिवहन आम तौर पर व्यापक और कुशल है, लेकिन यातायात की भीड़ और शहर में प्रमुख परिवहन परियोजनाओं की डिलीवरी जैसी समस्याएं एक प्रचलित चिंता हैं।	[95, 95, 83, 83]	89.0	[0.539888771918306, 0.6254510232064127, 1.0473399736328286, 0.8044410579589981]	0.7542802066791363
104	Kulihanda is a census town in Chinsurah Mogra CD Block in Chinsurah subdivision of Hooghly district in the Indian state of West Bengal.	कुलिहंडा (Kulihanda) भारत के पश्चिम बंगाल राज्य के हुगली ज़िले में स्थित एक शहर है।	[55, 45, 61, 85]	61.5	[-2.77049896786327, -3.5598475796202274, -1.2285543657744666, 0.9919689454544354]	-1.641732991950882
105	The Chinese Taipei national football team represents Taiwan (the Republic of China) in international football and is controlled by the Chinese Taipei Football Association (CTFA, Traditional Chinese: 中華民國足球協會), the governing body for football in Taiwan.	चीनी ताइपे राष्ट्रीय फुटबॉल टीम अंतरराष्ट्रीय फुटबॉल में ताइवान (चीन गणराज्य) का प्रतिनिधित्व करती है और ताइवान में फुटबॉल के लिए शासी निकाय चीनी ताइपे फुटबॉल एसोसिएशन (सीटीएफए, पारंपरिक चीनीः सैम्पल सैम्पल सैम्पल सैम्पल सैम्पल सैम्पल) द्वारा नियंत्रित किया जाता है।	[65, 60, 68, 60]	63.25	[-1.9429020329178759, -2.3042579987722354, -0.5044061668721455, -1.3521296482385308]	-1.525923961700197
106	"Del and Eric were combined and the final name became ""Derek and the Dominos""."	डेल और एरिक को मिलाकर इसका अंतिम नाम डेरेक और डोमिनोज रखा गया।	[95, 95, 89, 89]	92.0	[0.539888771918306, 0.6254510232064127, 1.6680384298348183, 1.36702472044531]	1.0501007363512118
107	[citation needed] Price quickly primed Frowde for the imminent publication jointly with Cambridge University Press of the Revised Version of the Bible, which promised to be a 'bestseller' on a scale that would require the employment of all the Press's resources to keep up with the demand.	[कृपया उद्धरण जोड़ें] प्राइस ने बाइबल के संशोधित संस्करण के कैम्ब्रिज यूनिवर्सिटी प्रेस के साथ संयुक्त रूप से आसन्न प्रकाशन के लिए फ्राउड को जल्दी से तैयार कर लिया, जिसने एक ऐसे पैमाने पर 'बेस्टसेलर' बनने का वादा किया, जिसके लिए मांग को बनाए रखने के लिए प्रेस के सभी संसाधनों के रोजगार की आवश्यकता होगी।	[90, 90, 75, 82]	84.25	[0.12609030444560904, 0.2069211629237486, 0.2197420320301758, 0.7106771142112794]	0.3158576534027032
108	Alternative connection methods include adapter kits (that use the cassette deck or the CD changer port), audio input jacks, and FM transmitters such as the iTrip—although personal FM transmitters are illegal in some countries.	वैकल्पिक कनेक्शन विधियों में अनुकूलक किट (जो कैसेट डेक या सीडी चेंजर पोर्ट का उपयोग करते हैं), ऑडियो इनपुट जैक और एफएम ट्रांसमीटर जैसे कि आईट्रिप शामिल हैं-हालांकि कुछ देशों में व्यक्तिगत एफएम ट्रांसमीटर अवैध हैं।	[95, 95, 74, 76]	85.0	[0.539888771918306, 0.6254510232064127, 0.1162922893298442, 0.1480934517249676]	0.3574313840448826
109	Filmmakers Joy, Deb and Ram are her brothers-in-law.	फिल्मकार जॉय, देब और राम उनके जीजा हैं।	[90, 80, 87, 81]	84.5	[0.12609030444560904, -0.6301385576415794, 1.4611389444341552, 0.6169131704635609]	0.3935009654254364
110	The city began as two separate burghs: Old Aberdeen at the mouth of the river Don; and New Aberdeen, a fishing and trading settlement, where the Denburn waterway entered the river Dee estuary.	शहर की शुरुआत दो अलग-अलग क्षेत्रों के रूप में हुईः डॉन साइलेन्स नदी के मुहाने पर ओल्ड एबरडीन और मछली पकड़ने और व्यापार करने वाले न्यू एबरडीन, जहां डेनबर्न जलमार्ग डी नदी के मुहाने में प्रवेश करता है।	[60, 65, 68, 78]	67.75	[-2.356700500390573, -1.8857281384895714, -0.5044061668721455, 0.3356213392204049]	-1.1028033666329713
111	Meanings between consumers and marketers depict signs and symbols that are encoded in everyday objects.	उपभोक्ताओं और विक्रेताओं के बीच का अर्थ उन संकेतों और प्रतीकों को दर्शाता है जो रोजमर्रा की वस्तुओं में एन्कोड किए गए हैं।	[95, 95, 61, 61]	78.0	[0.539888771918306, 0.6254510232064127, -1.2285543657744666, -1.258365704490812]	-0.33039506878514
112	The winners from each group progressed to the quarter-finals, along the next two teams in Groups A to E with the most points.	प्रत्येक समूह के विजेता क्वार्टर फाइनल में आगे बढ़े, समूह ए से ई में अगली दो टीमों के साथ सबसे अधिक अंक प्राप्त किए।	[90, 90, 73, 75]	82.0	[0.12609030444560904, 0.2069211629237486, 0.012842546629512591, 0.05432950797724894]	0.1000458804940297
113	New Zealand won the toss and decided to bat first.	न्यूजीलैंड ने टॉस जीतकर पहले बल्लेबाजी करने का फैसला किया।	[90, 95, 76, 82]	85.75	[0.12609030444560904, 0.6254510232064127, 0.3231917747305074, 0.7106771142112794]	0.4463525541484522
114	Services written in C# running on .NET platforms and services written in Java running on Java EE platforms, for example, can both be consumed by a common composite application (or client).	सी #में लिखी सेवाएं. नेट प्लेटफार्मों पर चल रही हैं और जावा में लिखी सेवाएं जावा ईई प्लेटफार्मों पर चल रही हैं, उदाहरण के लिए, दोनों एक आम समग्र अनुप्रयोग (या क्लाइंट) द्वारा उपभोग किया जा सकता है।	[60, 65, 58, 81]	66.0	[-2.356700500390573, -1.8857281384895714, -1.5389035938754616, 0.6169131704635609]	-1.2911047655730112
115	Absentee funeral prayer in Islam, known as Salat al-Gha'ib (Arabic: صلاة الغائب‎), is a kind of funeral prayer performed upon a dead Muslim if they die in a place where there are no Muslims to pray for the dead.	इस्लाम में अनुपस्थित अंतिम संस्कार की प्रार्थना, जिसे सलात अल-ग़ैब (Salat al-Ghaib) के रूप में जाना जाता है, एक मृत मुसलमान पर की जाने वाली अंतिम संस्कार की प्रार्थना है यदि वे किसी ऐसे स्थान पर मर जाते हैं जहां मृतकों के लिए प्रार्थना करने के लिए कोई मुस्लिम नहीं है।	[90, 90, 78, 78]	84.0	[0.12609030444560904, 0.2069211629237486, 0.5300912601311706, 0.3356213392204049]	0.2996810166802333
116	To its northern edge, the forest and hills extend to the valley between the foothills and the main Himalayan range, containing the municipalities of Baddi and Nalagarh.	इसके उत्तरी छोर पर, जंगल और पहाड़ियां तलहटी और मुख्य हिमालय श्रृंखला के बीच घाटी तक फैली हुई हैं, जिसमें बद्दी और नालागढ़ की नगरपालिकाएं शामिल हैं।	[95, 95, 87, 80]	89.25	[0.539888771918306, 0.6254510232064127, 1.4611389444341552, 0.5231492267158422]	0.787406991568679
117	"Kasmin Fernandes of The Times of India reacted in a mixed way to the song; ""Music director Kakkar comes on board as singer on the unplugged version of Sawan Aaya Hai, which sounds better thanks to the acoustic guitar and flute, but could have done without Kakkar's nasal twang""."	"""द टाइम्स ऑफ इंडिया के कास्मिन फर्नांडिस ने गीत पर मिश्रित प्रतिक्रिया व्यक्त की"" ""संगीत निर्देशक कक्कड़ सावन आया है के अनप्लग्ड संस्करण पर गायक के रूप में आते हैं, जो ध्वनिक गिटार और बांसुरी के लिए बेहतर लगता है, लेकिन कक्कड़ की नाक तवांग के बिना किया जा सकता था।"""	[70, 65, 75, 80]	72.5	[-1.529103565445179, -1.8857281384895714, 0.2197420320301758, 0.5231492267158422]	-0.6679851112971831
118	His father, Amulya Sarkar, worked as a tailor, while his mother, Anjali Sarkar, was a State and later Provincial government employee.	उनके पिता, अमूल्य सरकार, एक दर्जी के रूप में काम करते थे, जबकि उनकी मां, अंजलि सरकार, एक राज्य और बाद में प्रांतीय सरकार की कर्मचारी थी।	[90, 90, 79, 90]	87.25	[0.12609030444560904, 0.2069211629237486, 0.6335410028315023, 1.4607886641930286]	0.606835283598472
119	Aarti chooses Raja but begs for her father's blessings.	आरती राजा को चुनती है लेकिन अपने पिता के आशीर्वाद के लिए याचना करती है।	[95, 80, 70, 79]	81.0	[0.539888771918306, -0.6301385576415794, -0.29750668147148224, 0.4293852829681235]	0.0104072039433419
120	By contrast, the Americans use sophisticated communication (Hoffman and Ferris regularly speak on the phone) and surveillance (high altitude spy planes offer a different point of view throughout) technology.	इसके विपरीत, अमेरिकी परिष्कृत संचार (हॉफमैन और फेरिस नियमित रूप से फोन पर बात करते हैं) और निगरानी (उच्च ऊंचाई वाले जासूसी विमान पूरे समय में एक अलग दृष्टिकोण प्रदान करते हैं) प्रौद्योगिकी का उपयोग करते हैं।	[95, 95, 62, 79]	82.75	[0.539888771918306, 0.6254510232064127, -1.125104623074135, 0.4293852829681235]	0.1174051137546767
121	"Many human rights organisations such as Amnesty International and the Human Rights Watch (HRW) have condemned human rights abuses in Kashmir by Indians such as ""extra-judicial executions"", ""disappearances"", and torture; the ""Armed Forces Special Powers Act"", (AFSPA) which ""provides impunity for human rights abuses and fuels cycles of violence."	एमनेस्टी इंटरनेशनल और ह्यूमन राइट्स वॉच (एचआरडब्ल्यू) जैसे कई मानवाधिकार संगठनों ने भारतीयों द्वारा कश्मीर में मानवाधिकारों के हनन की निंदा की है, जैसे कि 'गैर-न्यायिक फांसी', 'गायब' और 'सशस्त्र बल विशेष अधिकार अधिनियम' (एएफएसपीए), जो मानवाधिकारों के हनन और हिंसा के चक्र को ईंधन प्रदान करता है।	[95, 95, 88, 85]	90.75	[0.539888771918306, 0.6254510232064127, 1.5645886871344867, 0.9919689454544354]	0.9304743569284102
122	This means that an Internet-connected device, such as a computer or something more specific, can be used to access on-line media in much the same way as was previously possible only with a television or radio receiver.	इसका मतलब है कि एक इंटरनेट से जुड़े उपकरण, जैसे कि एक कंप्यूटर या कुछ और विशिष्ट, का उपयोग ऑनलाइन मीडिया तक पहुंचने के लिए उसी तरह से किया जा सकता है जैसे पहले केवल एक टेलीविजन या रेडियो रिसीवर के साथ संभव था।	[95, 95, 59, 59]	77.0	[0.539888771918306, 0.6254510232064127, -1.4354538511751298, -1.4458935919862494]	-0.4290019120091651
123	Galgalia is a village in Kishanganj District, Bihar state, India.	गलगलिया (Galgalia) भारत के बिहार राज्य के किशनगंज ज़िले में स्थित एक गाँव है।	[70, 95, 85, 88]	84.5	[-1.529103565445179, 0.6254510232064127, 1.254239459033492, 1.2732607766975914]	0.4059619233730792
124	"Neil Genzlinger of The New York Times said in his review: ""Mikael Hafstrom, the director, pushes the suspense buttons efficiently, and the plot twists are disguised well enough for the not-very-demanding crowd this film will draw."	""""" ""द न्यूयॉर्क टाइम्स"" ""के नील जेंसलिंगर ने अपनी समीक्षा में कहाः"" ""मिकेल हाफस्ट्रॉम, निर्देशक, सस्पेंस बटन को कुशलता से धक्का देते हैं, और प्लॉट ट्विस्ट को अच्छी तरह से प्रच्छन्न किया गया है जो बहुत अधिक मांग नहीं करने वाली भीड़ के लिए यह फिल्म आकर्षित करेगी।"""	[85, 80, 59, 59]	70.75	[-0.28770816302708796, -0.6301385576415794, -1.4354538511751298, -1.4458935919862494]	-0.9497985409575116
125	In general, there are two types of air quality standards.	सामान्य तौर पर, वायु गुणवत्ता मानकों के दो प्रकार हैं।	[100, 90, 88, 74]	88.0	[0.953687239391003, 0.2069211629237486, 1.5645886871344867, -0.039434435770469706]	0.6714406634196921
126	Traditionally, the study of history has been considered a part of the humanities.	पारंपरिक रूप से इतिहास के अध्ययन को मानविकी का एक हिस्सा माना जाता है।	[95, 95, 79, 79]	87.0	[0.539888771918306, 0.6254510232064127, 0.6335410028315023, 0.4293852829681235]	0.557066520231086
127	She has also directed television drama, notably Mohan Rakesh's Adhe-adhure, Begum Barve, Manjula Padmanabhan's Lights Out, Char Chaughi, Teen takke ka swang.	उन्होंने टेलीविजन नाटक का भी निर्देशन किया है, विशेष रूप से मोहन राकेश की अधे-अधुरे, बेगम बर्वे, मंजुला पद्मनाभन की लाइट्स आउट, चार चौघी, तीन टके का स्वैंग।	[65, 60, 78, 86]	72.25	[-1.9429020329178759, -2.3042579987722354, 0.5300912601311706, 1.085732889202154]	-0.6578339705891967
