index	original	translation	scores	mean	z_scores	z_mean
64	Losartan is a medicine widely used to treat high blood pressure and heart failure, and to protect your kidneys if you have both kidney disease and diabetes.	लोसार्टन हे उच्च रक्तदाब आणि हृदयविकाराच्या समस्येवर उपचार करण्यासाठी तसेच मूत्रपिंडाचे संरक्षण करण्यासाठी वापरले जाणारे औषध आहे.	[67, 78, 88, 83]	79.0	[-0.1071560784545794, 0.22249844367849084, 1.9779204391205893, 0.057451792862593234]	0.5376786493017736
65	The State shall provide free and compulsory education to all children of the age of six to fourteen years in such manner as the State may, by law, determine.	6 ते 14 वयोगटातील सर्व मुलांना राज्य कायद्याने ठरवलेल्या पद्धतीनुसार मोफत आणि अनिवार्य शिक्षण देईल.	[89, 85, 55, 47]	69.0	[1.0930490729292275, 0.797732001209142, 0.0625876293559118, -2.316610196426491]	-0.0908103732330524
66	She is said to have died in the palace, though there is no trace of her remains.	ती राजवाड्यात मरण पावली असे म्हटले जाते, परंतु तिचे अवशेष सापडत नाहीत.	[81, 70, 75, 95]	80.25	[0.6566108360623887, -0.4349113363565391, 1.2233953928496557, 0.8488057892922879]	0.5734751704619483
67	If you're taking ferrous fumarate on prescription, it is important to take it for as long as your doctor tells you to.	जर तुम्ही प्रिस्क्रिप्शनवर फेरस फ्यूमेरेट घेत असाल, तर डॉक्टर सांगतील तोपर्यंत ते घेणे महत्वाचे आहे.	[88, 67, 50, 84]	72.25	[1.0384942933208727, -0.6814400038696754, -0.22761431151752418, 0.12339795923173445]	0.0632094842913519
68	These architraves are richly carved with episodes from the life of Buddha and the Jatakas (stories from the life of Buddha).	हे वास्तुशिल्प बुद्ध आणि जातक (बुद्धांच्या जीवनातील कथा) यांच्या जीवनातील प्रसंगांनी भरभरून कोरलेले आहेत.	[88, 71, 35, 96]	72.5	[1.0384942933208727, -0.3527351138521604, -1.0982201341378321, 0.9147519556614291]	0.1255727502480773
69	Although breath-holding can be scary for parents, it's usually harmless and your child should grow out of it by the age of 4 or 5.	आईवडिलांना श्वास घेताना भीती वाटत असली तरी हे सहसा हानिरहित असते आणि आपल्या मुलाने 4 किंवा 5 वर्षांच्या वयापर्यंत त्यातून बाहेर पडायला हवे.	[45, 66, 72, 84]	66.75	[-1.3073612298383863, -0.7636162263740541, 1.049274228325594, 0.12339795923173445]	-0.2245763171637779
70	Inwardly it is a quest to know oneself. The Ramayana consists of 24,000 verses and is divided into seven books, called Kandas, and known as Kavya (poetry), which means that it instructs while it entertains.	रामायणात २४, ००० श्लोक आहेत आणि ते सात पुस्तकांमध्ये विभागलेले आहेत, ज्यांना कंदास म्हणतात, आणि ज्यांना काव्य म्हणतात, म्हणजेच ते मनोरंजन करताना शिकवतात.	[71, 60, 31, 73]	58.75	[0.11106303997884004, -1.2566735614003266, -1.330381686836581, -0.602009870828819]	-0.7695005197717216
71	For angina, carvedilol works by improving the blood supply to your heart.	अँजिनासाठी कार्वेडिलोल हृदयाला होणारा रक्तपुरवठा सुधारते.	[75, 73, 59, 82]	72.25	[0.3292821584122595, -0.1883826688434029, 0.2947491820546606, -0.008494373506547985]	0.1067885745292423
72	In very severe cases of hidradenitis suppurativa, treatments that suppress the immune system, such as adalimumab (a biological therapy) can be useful.	हिड्राडेनिटिस सपुराटिव्हा या आजाराच्या अत्यंत गंभीर प्रकरणांमध्ये अडॅलिमुमाब (जैविक उपचार) सारख्या प्रतिकारशक्ती दडपण्याचे उपचार उपयुक्त ठरू शकतात.	[88, 70, 72, 80]	77.5	[1.0384942933208727, -0.4349113363565391, 1.049274228325594, -0.14038670624483043]	0.3781176197612743
73	But if you have gone to Kolkata, there will be a problem because their government is not part of the Ayushman scheme.	मात्र तुम्ही कोलकात्याला गेलात तर अडचण येईल, कारण त्यांचे सरकार आयुष्मान योजनेचा भाग नाही.	[64, 100, 50, 87]	75.25	[-0.27082041727964395, 2.030375338774823, -0.22761431151752418, 0.32123645833915815]	0.4632942670792033
74	Take your forgotten dose as soon as you remember, unless it's nearly time for your next dose.	विसरलेला डोस लगेच घ्या, जोपर्यंत पुढचा डोस घेण्याची वेळ जवळ येत नाही.	[58, 78, 34, 83]	63.25	[-0.5981490949297731, 0.22249844367849084, -1.1562605223125193, 0.057451792862593234]	-0.3686148451753021
75	The oldest form of traditional dance drama in Kerala is the temple-bound Koodiyattam, the only extant classical theatre in India with a continuous tradition of nearly 20 centuries.	केरळमधील पारंपारिक नृत्य नाटकाचे सर्वात जुने रूप म्हणजे मंदिर-बाऊंड कुडियाट्टम, हे भारतातील एकमेव अस्तित्वात असलेले शास्त्रीय नाटक आहे ज्याची सुमारे 20 शतकांपासून परंपरा आहे.	[82, 77, 74, 96]	82.25	[0.7111656156707434, 0.14032222117411208, 1.1653550046749686, 0.9147519556614291]	0.7328986992953133
76	But some types of combined hormonal methods of contraception, such as the combined pill and contraceptive patch, are not usually recommended for women with high blood pressure.	परंतु उच्च रक्तदाब असलेल्या महिलांसाठी गर्भनिरोधक गोळ्या आणि गर्भनिरोधक पॅचसारख्या काही प्रकारच्या संयुक्त हार्मोनल पद्धतींची शिफारस केली जात नाही.	[46, 68, 69, 83]	66.5	[-1.2528064502300313, -0.5992637813652967, 0.8751530638015326, 0.057451792862593234]	-0.2298663437328005
77	This was a single battle-axe consisting of a curved blade with a broad cutting edge.	हे एक एकच युद्ध-कुऱ्हाड होते ज्यात एक विस्तृत कटिंग धार असलेली वक्र ब्लेड होती.	[62, 72, 29, 90]	63.25	[-0.3799299764963537, -0.27055889134778166, -1.4464624631859553, 0.5190749574465818]	-0.3944690933958772
78	This stone is said to have been sourced from around the fort itself.	हा दगड किल्ल्याच्या सभोवतालच्या भागातून आल्याचे म्हटले जाते.	[83, 82, 69, 97]	82.75	[0.7657203952790983, 0.5512033336960058, 0.8751530638015326, 0.9806981220305704]	0.7931937287018017
79	Your doctor will be able to explain the benefits and risks of taking ticagrelor while breastfeeding, and will recommend the most suitable treatment for you and your baby.	स्तनपानादरम्यान टिकॅग्रेलर घेण्याचे फायदे आणि जोखीम डॉक्टर समजावून सांगू शकतील आणि तुमच्यासाठी आणि तुमच्या बाळासाठी सर्वात योग्य उपचार सुचवू शकतील.	[81, 57, 71, 82]	72.75	[0.6566108360623887, -1.5032022289134628, 0.991233840150907, -0.008494373506547985]	0.0340370184483212
80	this comes with a measuring cup, plastic syringe or spoon to help you measure the right dose.	योग्य डोस मोजण्यासाठी एक मोजमाप कप, प्लास्टिक सिरिंज किंवा चमचा आहे.	[58, 68, 65, 78]	67.25	[-0.5981490949297731, -0.5992637813652967, 0.6429915111027837, -0.2722790389831129]	-0.2066751010438497
81	Today, it is also being ensured that there is no discrimination in extending the benefits of all the schemes to every citizen of the country.	आज हे देखील सुनिश्चित केले जात आहे की, देशातील प्रत्येक नागरिकाला सर्व योजनांचा लाभ देताना कोणताही भेदभाव केला जाणार नाही.	[82, 80, 49, 85]	74.0	[0.7111656156707434, 0.3868508886872483, -0.28565469969221136, 0.18934412560087568]	0.250426482566664
82	On the auspicious day of sankranti (Baisakhi) in the month of Baisakh, Bhumiyal Devta comes out in a procession from his place of residence (which is one house in the village) to the central temple of the village accompanied by beating of drums and mask dances.	बैसाखच्या महिन्यात संक्रांतीच्या (बैसाखी) शुभ दिवशी, भूमियाल देवता आपल्या निवासस्थानातून (जे गावातले एक घर आहे) ढोल आणि मुखवटे नृत्य करून गावातल्या मध्यवर्ती मंदिराकडे मोर्चा काढतात.	[48, 65, 66, 90]	67.25	[-1.1436968910133216, -0.8457924488784329, 0.701031899277471, 0.5190749574465818]	-0.1923456207919254
83	During the winter season, west Bengal sees the extraction of date palm jaggery or Nolen gur (new jaggery).	हिवाळ्यात, पश्चिम बंगालमध्ये खजुराच्या गुळाचा किंवा नोलेन गुड (नवीन गूड) काढला जातो.	[68, 66, 72, 93]	74.75	[-0.05260129884622454, -0.7636162263740541, 1.049274228325594, 0.7169134565540055]	0.2374925399148302
84	By underlining this unity in the diversity of human life and existence, the Festival hopes to provide a space of meaningful interaction and engagement for all.	मानवी जीवन आणि अस्तित्वाच्या विविधतेतील एकतेला अधोरेखित करून या महोत्सवाला सर्वांसाठी अर्थपूर्ण संवाद आणि गुंतवणुकीची संधी उपलब्ध होईल अशी आशा आहे.	[83, 84, 27, 85]	69.75	[0.7657203952790983, 0.7155557787047633, -1.5625432395353296, 0.18934412560087568]	0.0270192650123519
85	Even if Kabir’s was not a virgin birth, these legends reveal that he was an extraordinary human being and hence an important person.	जरी कबीरचा जन्म कुमारिकेचा नव्हता, तरी या आख्यायिका प्रकट करतात की तो एक असामान्य मनुष्य होता आणि म्हणूनच एक महत्त्वाचा व्यक्ती होता.	[78, 80, 72, 86]	79.0	[0.49294649723732403, 0.3868508886872483, 1.049274228325594, 0.2552902919700169]	0.5460904765550458
86	Description: The stone sculpture depicts a mutilated bust of a deity.	वर्णनः दगडी मूर्तीमध्ये एका देवतेच्या मूर्तीची छिन्नभिन्न झालेली प्रतिमा आहे.	[65, 82, 57, 96]	75.0	[-0.21626563767128912, 0.5512033336960058, 0.1786684057052862, 0.9147519556614291]	0.3570895143478579
87	The central religious story behind Nataraja takes place in the Tillai forest of Chidambaram, described in the songs of seventh-century poet-saints as the setting for a variety of divine and demonic activities.	नटराजच्या मागे केंद्रीय धार्मिक कथा चिदंबरम च्या तिल्लाई जंगलात घडते, सातव्या शतकातील कवी-संतांच्या गाण्यांमध्ये विविध दैवी आणि राक्षसी क्रियाकलापांची पार्श्वभूमी म्हणून वर्णन केले आहे.	[50, 69, 30, 93]	60.5	[-1.034587331796612, -0.5170875588609178, -1.3884220750112681, 0.7169134565540055]	-0.5557958772786981
88	If your blood sugar levels are stable, taking sitagliptin should not affect your ability to drive, cycle or use machinery and tools.	जर तुमच्या रक्तातील साखरेची पातळी स्थिर असेल, तर सिटाग्लिप्टीनचा वापर केल्याने गाडी चालवण्याच्या, सायकल चालवण्याच्या किंवा मशीन आणि साधनांचा वापर करण्याच्या तुमच्या क्षमतेवर परिणाम होणार नाही.	[81, 85, 55, 73]	73.5	[0.6566108360623887, 0.797732001209142, 0.0625876293559118, -0.602009870828819]	0.2287301489496559
89	Its compositions are known to be remarkable for their lyrical beauty and also for their musical potential.	त्यांच्या गीतात्मक सौंदर्यासाठी आणि त्यांच्या संगीत क्षमतेसाठी त्यांची रचना उल्लेखनीय आहे.	[85, 78, 65, 90]	79.5	[0.874829954495808, 0.22249844367849084, 0.6429915111027837, 0.5190749574465818]	0.5648487166809162
90	For example, it could be considered euthanasia if a doctor deliberately gave a patient with a terminal illness a drug they do not otherwise need, such as an overdose of sedatives or muscle relaxant, with the sole aim of ending their life.	उदाहरणार्थ, एखाद्या डॉक्टरने जाणूनबुजून एखाद्या रुग्णाला जीवघेणा आजार असलेल्या व्यक्तीला एखादे औषध दिले तर त्याला दयामरण मानले जाऊ शकते.	[63, 75, 30, 78]	61.5	[-0.3253751968879988, -0.024030223834645408, -1.3884220750112681, -0.2722790389831129]	-0.5025266336792563
91	Though the exact place from where it was brought is not known, some believe it was quarried from a hillock, Mammalai, situated about 48 kms from Tanjavur.	ते नेमके कुठून आणले होते हे माहित नसले तरी, काहींचा असा विश्वास आहे की ते तंजावूरपासून सुमारे 48 किमी अंतरावरील मम्मलाई या टेकडीवरून आणले गेले होते.	[82, 65, 65, 98]	77.5	[0.7111656156707434, -0.8457924488784329, 0.6429915111027837, 1.0466442883997116]	0.3887522415737015
92	Sagarmala will also boost development of coastal economy, save logistic costs, balance modal mix for cargo movement, leading to growth in manufacturing sector and facilitating ease of doing business.	सागरमाला प्रकल्पामुळे किनारी अर्थव्यवस्थेला चालना मिळेल, मालवाहतुकीच्या खर्चात बचत होईल, उत्पादन क्षेत्राचा विकास होईल आणि व्यवसाय सुलभता वाढेल.	[75, 70, 90, 85]	80.0	[0.3292821584122595, -0.4349113363565391, 2.0940012154699637, 0.18934412560087568]	0.5444290407816399
93	There also exists a smaller hill in the vicinity known as Chakkili Durg.	आजूबाजूला चक्कीली दुर्ग नावाचा एक छोटा डोंगर देखील आहे.	[83, 74, 58, 98]	78.25	[0.7657203952790983, -0.10620644633902415, 0.2367087938799734, 1.0466442883997116]	0.4857167578049398
94	The socialist ideology of Dr. Ram Manohar Lohia, Jayaprakash Narayan and Acharya Narendra Dev brought a new vision in Indian literature.	डॉ. राम मनोहर लोहिया, जयप्रकाश नारायण आणि आचार्य नरेंद्र देव यांच्या समाजवादी विचारसरणीने भारतीय साहित्यात एक नवीन दृष्टी आणली.	[26, 80, 79, 83]	67.0	[-2.3439020423971284, 0.3868508886872483, 1.4555569455484045, 0.057451792862593234]	-0.1110106038247205
95	Description: An architectural piece with chaitya windows shapeis made in stone.	वर्णन: दगडात बांधलेल्या चैत्य खिडक्यांच्या आकाराचा वास्तुशिल्प.	[83, 69, 55, 94]	75.25	[0.7657203952790983, -0.5170875588609178, 0.0625876293559118, 0.7828596229231467]	0.2735200221743097
96	The cell facing the entrance served as a shrine. Nalanda was an important centre of Pala sculptures and bronzes and has also yielded seals and sealings of great historical significance.	प्रवेशद्वारासमोरच्या कोठडीत एक मंदिर म्हणून काम केले. नालंदा हे पाल मूर्ती आणि कांस्यशिल्पांचे एक महत्त्वाचे केंद्र होते आणि येथे महान ऐतिहासिक महत्त्व असलेले शिक्के आणि शिक्के देखील सापडले आहेत.	[35, 96, 49, 87]	66.75	[-1.852909025921935, 1.7016704487573082, -0.28565469969221136, 0.32123645833915815]	-0.0289142046294199
97	They may also suggest raising the head of your bed 10 to 20cm by putting something under your bed or mattress, so that your chest and head are above your waist.	बेडच्या खाली किंवा गादीखाली काहीतरी ठेवून 10 ते 20 सेमी उंचावण्याचा सल्ला देखील ते देऊ शकतात जेणेकरून तुमची छाती आणि डोके तुमच्या कमरेच्या वर असतील.	[73, 71, 81, 91]	79.0	[0.22017259919554977, -0.3527351138521604, 1.5716377218977788, 0.585021123815723]	0.5060240827642228
98	If your tongue is very furry, this could be a sign of thrush – ask your pharmacist or doctor for advice.	जर तुमची जीभ अतिशय रुक्ष असेल, तर हे थरथरण्याचे लक्षण असू शकते-आपल्या फार्मासिस्ट किंवा डॉक्टरांचा सल्ला घ्या.	[18, 80, 51, 82]	57.75	[-2.7803402792639673, 0.3868508886872483, -0.16957392334283697, -0.008494373506547985]	-0.6428894218565261
99	The Notun bazar neighbourhood in North Kolkata houses Makhan Lal Das & Sons, known for serving delicious sweets since 1830.	उत्तर कोलकातामधील नोटुन बाजार परिसरात 1830 पासून माखन लाल दास अँड सन्स हे स्वादिष्ट मिठाई देणारे घर आहे.	[84, 68, 51, 96]	74.75	[0.8202751748874532, -0.5992637813652967, -0.16957392334283697, 0.9147519556614291]	0.2415473564601871
100	After the festivity comes to a close for the year, Bhumiyal Devta goes to live in one of the houses for the entire year till the next Baisakhi festival.	वर्षातील एक दिवस हा सण संपल्यानंतर, बैसाखी सणापर्यंत भूमियाल देवता एका घरात राहायला जातात.	[51, 71, 78, 80]	70.0	[-0.9800325521882571, -0.3527351138521604, 1.3975165573737174, -0.14038670624483043]	-0.0189094537278826
101	Hashimoto’s thyroiditis cannot be cured, but the symptoms can be treated with a medicine called levothyroxine.	हाशिमोटो थायरॉयडायटीसचे उपचार शक्य नाहीत, परंतु लेव्होथायरॉक्सिन नावाच्या औषधाने लक्षणांवर उपचार केले जाऊ शकतात.	[85, 78, 31, 70]	66.0	[0.874829954495808, 0.22249844367849084, -1.330381686836581, -0.7998483699362426]	-0.2582254146496311
102	This is very unlikely to happen if you're using chloramphenicol eye drops, ointment or ear drops.	जर आपण क्लोरॅमफेनिकोल डोळे, मलम किंवा कान थेंब वापरत असाल तर हे होण्याची शक्यता फारच कमी आहे.	[22, 66, 53, 75]	54.0	[-2.562121160830548, -0.7636162263740541, -0.05349314699346259, -0.4701175380905365]	-0.9623370180721504
103	I pray to God to give Keshubhai a place at his feet and may the departed soul rest in peace.	केशुभाई यांच्या आत्म्याला शांती लाभो, अशी मी ईश्वरचरणी प्रार्थना करतो.	[58, 87, 46, 92]	70.75	[-0.5981490949297731, 0.9620844462178996, -0.459775864216273, 0.6509672901848642]	0.1387816943141794
104	The fort walls are to be be surrounded by three moats filled with lotuses and crocodiles.	किल्ल्याच्या भिंतींना कमळ आणि मगरींनी भरलेल्या तीन खंदकांनी घेरले आहे.	[91, 82, 61, 86]	80.0	[1.2021586321459372, 0.5512033336960058, 0.41082995840403497, 0.2552902919700169]	0.6048705540539988
105	The metal string tied to a small piece of stick passes through the center of the skin.	एका छोट्या काठीला बांधलेला धातूचा धागा त्वचेच्या मध्यभागी जातो.	[87, 90, 66, 93]	84.0	[0.9839395137125178, 1.2086131137310359, 0.701031899277471, 0.7169134565540055]	0.9026244958187576
106	Make your own salt water wash in a bowl, mix 1 level teaspoon of salt and 1 level teaspoon of bicabonate of soda in about 1 pint of cooled boiled water.	१ चमचा मीठ आणि १ चमचा सोडा १ चमचा उकळत्या पाण्यात मिसळून एक वाटी मीठ घालावे.	[22, 65, 33, 63]	45.75	[-2.562121160830548, -0.8457924488784329, -1.2143009104872065, -1.2614715345202312]	-1.4709215136791045
107	He added that in the last 6 years, work on 10 new AIIMS has started and many have been inaugurated.	गेल्या 6 वर्षात 10 नव्या एम्सचे काम सुरु झाले असून अनेकांचे उद्घाटन झाले आहे.	[79, 85, 30, 85]	69.75	[0.547501276845679, 0.797732001209142, -1.3884220750112681, 0.18934412560087568]	0.0365388321611071
108	After delivery, the child is likely to be admitted to a neonatal unit (a hospital unit that specialises in caring for newborn babies).	प्रसूतीनंतर बाळाला नवजात शिशु विभागात (नवजात बालकांची देखभाल करणारे रुग्णालय) दाखल केले जाईल.	[67, 73, 81, 82]	75.75	[-0.1071560784545794, -0.1883826688434029, 1.5716377218977788, -0.008494373506547985]	0.3169011502733121
109	It emphasizes on interventions for quality brood, seed and feed, special focus on species diversification, critical infrastructure, marketing networks etc.	गुणवत्तापूर्ण अंकुर, बियाणे आणि चारा, प्रजातींच्या वैविध्यीकरणावर विशेष लक्ष केंद्रित करणे, महत्वपूर्ण पायाभूत सुविधा, विपणन नेटवर्क इत्यादींवर यात भर देण्यात आला आहे.	[63, 87, 54, 75]	69.75	[-0.3253751968879988, 0.9620844462178996, 0.004547241181224609, -0.4701175380905365]	0.0427847381051472
110	An optician will do a series of eye tests, including a visual acuity exam, which measures how well you see at various distances.	एक ऑप्टीशियन डोळ्यांची चाचणी करेल, ज्यामध्ये व्हिज्युअल एक्युइटी चाचणीचा समावेश आहे, जी तुम्हाला विविध अंतरांवर किती चांगले दिसते याचे मोजमाप करते.	[88, 82, 35, 79]	71.0	[1.0384942933208727, 0.5512033336960058, -1.0982201341378321, -0.20633287261397165]	0.0712861550662686
111	The movement, which was started in 1814, in fact was the beginning of a significant epoch initiating the socio-cultural and scientific achievements of the country.	१८१४ मध्ये सुरू झालेली ही चळवळ देशाच्या सामाजिक-सांस्कृतिक आणि वैज्ञानिक कामगिरीची सुरुवात होती.	[93, 58, 48, 55]	63.5	[1.311268191362647, -1.421026006409084, -0.34369508786689856, -1.789040865473361]	-0.5606234420966741
112	Four main metal strings, twenty sympathetic strings and nineteen elliptical frets.	चार मुख्य धातू तार, वीस सहानुभूतीशील तार आणि एकोणीस दीर्घवृत्ताकार फ्रेट्स.	[27, 67, 39, 70]	50.75	[-2.2893472627887737, -0.6814400038696754, -0.8660585814390833, -0.7998483699362426]	-1.1591735545084438
113	If you have vision loss, it's still important to have regular sight tests so your optometrist (eye specialist) can check for further changes in your eyes and give you advice about how to make the best use of your vision.	जर तुम्हाला दृष्टी बिघडत असेल, तर नियमितपणे दृष्टी चाचणी करणे महत्वाचे आहे जेणेकरून तुमचे ऑप्टोमेट्रिस्ट (नेत्र तज्ञ) तुमच्या डोळ्यातील पुढील बदलांची तपासणी करू शकतील आणि तुमच्या दृष्टीचा सर्वोत्तम वापर कसा करावा याबद्दल तुम्हाला सल्ला देऊ शकतील.	[38, 81, 46, 85]	62.5	[-1.6892446870968703, 0.46902711119162704, -0.459775864216273, 0.18934412560087568]	-0.3726623286301601
114	Secondly, even if one of them had a male heir, he could not have become the Maharaja until he was eighteen years of age.	दुसरे म्हणजे, त्यांच्यापैकी एकाचा वारसदार पुरुष असला तरी तो अठरा वर्षांचा होईपर्यंत महाराजा बनू शकला नसता.	[89, 77, 50, 95]	77.75	[1.0930490729292275, 0.14032222117411208, -0.22761431151752418, 0.8488057892922879]	0.4636406929695258
115	Do not take your folic acid within 2 hours before or after taking indigestion remedies (antacids containing aluminium or magnesium), as they may stop folic acid being properly absorbed.	फोलिक अॅसिड घेण्यापूर्वी किंवा नंतर 2 तासांच्या आत (अल्युमिनियम किंवा मॅग्नेशियम असलेले अँटॅसिड) घेऊ नका, कारण ते फॉलिक अॅसिड योग्यरित्या शोषून घेण्यास प्रतिबंध करू शकतात.	[69, 78, 25, 78]	62.5	[0.0019534807621303194, 0.22249844367849084, -1.6786240158847041, -0.2722790389831129]	-0.431612782606799
116	It is an apex body in India for the formulation, coordination, development and promotion of research on scientific lines in Ayurveda and Sowa-Rigpa system of medicine.	आयुर्वेद आणि सोवा-रिग्पा औषध प्रणालीतील वैज्ञानिक मार्गावरील संशोधनाच्या सूत्रीकरण, समन्वय, विकास आणि प्रोत्साहनासाठी ही भारतातील सर्वोच्च संस्था आहे.	[78, 85, 64, 88]	78.75	[0.49294649723732403, 0.797732001209142, 0.5849511229280966, 0.38718262470829934]	0.5657030615207155
117	One of the popular structures is the 'Namdong Stone Bridge' which is made from a single solid rock cutting.	'नामदॉन्ग स्टोन ब्रिज' ही एक लोकप्रिय रचना आहे जी एकाच खडकापासून बनविली गेली आहे.	[93, 48, 63, 85]	72.25	[1.311268191362647, -2.2427882314528715, 0.5269107347534093, 0.18934412560087568]	-0.0538162949339849
118	Considerable degree of imaginative and technical skill is required to condense the stories into illustrative formats.	कल्पनाशक्ती आणि तांत्रिक कौशल्याचा पुरेपूर वापर करून कथेला काल्पनिक स्वरुपात रूपांतरित करणे आवश्यक आहे.	[88, 75, 30, 30]	55.75	[1.0384942933208727, -0.024030223834645408, -1.3884220750112681, -3.4376950247018914]	-0.9529132575567332
119	Constipation – eat more high-fibre foods, such as fresh fruit and vegetables, and cereals.	बद्धकोष्ठता-ताजी फळे आणि भाज्या, धान्य यासारखे अधिक फायबर असलेले पदार्थ खा.	[71, 80, 53, 78]	70.5	[0.11106303997884004, 0.3868508886872483, -0.05349314699346259, -0.2722790389831129]	0.0430354356723782
120	Siva has a smiling face and wears a tall jatajuta and cups.	शिवचा चेहरा हसतो आणि उंच जटाजूटा आणि कप घालतो.	[71, 56, 41, 95]	65.75	[0.11106303997884004, -1.5853784514178415, -0.7499778050897089, 0.8488057892922879]	-0.3438718568091056
121	The Ministry of Tourism has five Regional offices located at Kolkata (East), Mumbai (West), Delhi (North), Chennai (South) and Guwahati (North East), which are headed by an officer of the level of Deputy Director General designated as Regional Director.	पर्यटन मंत्रालयाची कोलकाता (पूर्व), मुंबई (पश्चिम), दिल्ली (उत्तर), चेन्नई (दक्षिण) आणि गुवाहाटी (ईशान्य) येथे पाच प्रादेशिक कार्यालये आहेत.	[67, 70, 46, 87]	67.5	[-0.1071560784545794, -0.4349113363565391, -0.459775864216273, 0.32123645833915815]	-0.1701517051720583
122	The second performing wing the ‘Theatre-In-Education Company’ (Sanskar Rang Toli) was established in October 16, 1989, and is one of the most important theatre education resource centres in the country.	'थिएटर-इन-एज्युकेशन कंपनी' (संस्कार रंग टोली) ही दुसरी प्रदर्शन शाखा १६ ऑक्टोबर १९८९ मध्ये स्थापन झाली आणि देशातील सर्वात महत्त्वाच्या थिएटर शिक्षण संसाधन केंद्रांपैकी एक आहे.	[65, 86, 71, 88]	77.5	[-0.21626563767128912, 0.8799082237135208, 0.991233840150907, 0.38718262470829934]	0.5105147627253596
123	"These increase the ""bulk"" or weight of poo which in turn stimulates bowel movement."	"""यामुळे"" ""मोठ्या प्रमाणात"" ""किंवा"" ""प्यू"" ""चे वजन वाढते ज्यामुळे आतड्याच्या हालचालीला चालना मिळते."""	[83, 81, 47, 69]	70.0	[0.7657203952790983, 0.46902711119162704, -0.40173547604158577, -0.8657945363053838]	-0.008195626469061
124	They contain two geese, with heads touching, on one side, and a goose with head turned back on the other.	या पक्ष्यांमध्ये दोन हंस असतात, एका बाजूला डोक्याला स्पर्श करणारी, आणि दुसर्या बाजूला डोक्याला वळवणारी हंस.	[62, 68, 40, 60]	57.5	[-0.3799299764963537, -0.5992637813652967, -0.8080181932643962, -1.4593100336276548]	-0.8116304961884253
125	His right hands hold kati and gada while his upper left-hand bears chakra and his lower left hand and the face of Prithvi are mutilated.	त्याच्या उजव्या हाताने काठी आणि गदा पकडली आहे, तर वरच्या डाव्या हाताने चक्र आणि खालच्या डाव्या हाताने पृथ्वी चेहऱ्याची विटंबना केली आहे.	[66, 67, 64, 80]	69.25	[-0.16171085806293425, -0.6814400038696754, 0.5849511229280966, -0.14038670624483043]	-0.0996466113123358
126	Legends say that after a successful conquest, Maharaja Man Singh was the last ruler to hide his treasure below this water tank.	दंतकथा सांगतात की यशस्वी विजयानंतर, महाराजा मानसिंग या पाण्याच्या टाकीखाली आपला खजिना लपवणारा शेवटचा शासक होता.	[91, 73, 80, 96]	85.0	[1.2021586321459372, -0.1883826688434029, 1.5135973337230917, 0.9147519556614291]	0.8605313131717638
127	They're often found near still water in built-up areas, such as in wells, water storage tanks or in old car tyres.	ते सहसा विहिरी, पाणी साठवणाऱ्या टाक्यांमध्ये किंवा जुन्या कार टायरमध्ये स्थिर पाण्याच्या जवळ आढळतात.	[62, 82, 28, 88]	65.0	[-0.3799299764963537, 0.5512033336960058, -1.5045028513606424, 0.38718262470829934]	-0.2365117173631727
128	The historic city of Amritsar is home to the world-famous Sikh shrine, Harmandir Sahib, famously called the Golden Temple.	अमृतसरमधील हरमंदिर साहिब हे शीख धर्मीयांचे सुवर्णमंदिर म्हणून ओळखले जाते.	[47, 68, 62, 80]	64.25	[-1.1982516706216766, -0.5992637813652967, 0.4688703465787222, -0.14038670624483043]	-0.3672579529132704
129	Description: The stone sculpture depicts Ambika seated on a lion.	वर्णन: या दगडी मूर्तीमध्ये सिंहावर बसलेल्या अंबिकाचे चित्र आहे.	[89, 74, 50, 99]	78.0	[1.0930490729292275, -0.10620644633902415, -0.22761431151752418, 1.1125904547688528]	0.4679546924603829
130	In the Twentieth Century, valuable collection of books were received from Dr. B.C. Law, Dr. G.W. Gurner, Rama Prasad Chanda, Dr. Pratul Chandra Gupta, Dr. Nirmal Kumar Bose, Dr. Pratap Chandra Chunder and several individuals.	विसाव्या शतकात, डॉ. बी. सी. लॉ, डॉ. जी. डब्ल्यू. गार्नर, रामप्रसाद चंदा, डॉ. प्रतुल चंद्र गुप्ता, डॉ. निर्मलकुमार बोस, डॉ. प्रतापचंद्र चंद्र चंद्र चंद्र आणि अनेक व्यक्तींकडून पुस्तकांचा मौल्यवान संग्रह प्राप्त झाला.	[80, 78, 47, 89]	73.5	[0.6020560564540338, 0.22249844367849084, -0.40173547604158577, 0.4531287910774406]	0.2189869537920948
